"소득","가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액"
4235830,3318069,2527569,790500
4236933,4159909,3348243,811667
4237227,3109765,2262264,847501
4237340,2766858,2361354,405503
4237660,3892741,3354569,538172
4237943,2531350,2175968,355382
4238000,2204680,1861170,343510
4238526,3769110,2985920,783190
4239039,3630567,2556825,1073742
4239693,3331877,2688570,643307
424000,486570,471870,14700
4240000,1810240,769200,1041040
4240567,4059715,3468231,591483
4241007,2986583,2468043,518540
4241267,3376114,2700834,675280
4241400,2136439,1148039,988400
4241709,3853138,3409138,444000
4242440,2842827,2379007,463820
4243583,2337262,1455203,882059
4243637,3925509,1650576,2274933
424400,512567,512567,0
424400,558605,558605,0
4244474,2960743,1712297,1248446
424667,442783,433617,9167
4246802,3772308,3268308,504000
4247000,3813562,2416042,1397520
4247350,3619168,2938423,680745
4247560,1786750,891960,894790
4247879,3220183,2518168,702016
4247879,3407629,2282366,1125263
4248490,2565586,2086554,479032
4248553,5465407,4485094,980313
4249000,1771786,1270116,501670
4249067,7981846,7516716,465130
4249990,2585098,1886658,698440
425000,1138635,919740,218895
425000,640295,462581,177713
425000,929114,914904,14210
4250000,1748114,1578114,170000
4250000,1805851,1446818,359033
4250000,2536800,1640183,896617
4250000,2626560,1942200,684360
4250000,2786241,1925891,860350
4250000,3299289,2177032,1122257
4250000,4603497,3131641,1471857
4250000,5983301,4745811,1237490
4250000,6052819,3683167,2369652
4250030,2413940,940210,1473730
4251007,7300643,6081858,1218785
4251035,2177509,1312919,864590
4251667,2897406,1903449,993957
4252000,4692870,1108370,3584500
4252492,11163186,10167050,996137
4253333,5319158,3534114,1785043
4253484,3155722,1409042,1746680
4253750,3183413,2327313,856100
4254000,4533620,1195870,3337750
4254310,4433873,3177818,1256054
4254463,2544211,1586885,957326
4254560,1454694,931360,523333
4254560,2036654,1299987,736667
4255000,2702792,1232652,1470140
4255000,5200713,4698863,501850
4256263,4277888,3726165,551724
42563085,18536500,1949641,16586859
4256333,5076290,3304557,1771733
4257477,3124313,1945330,1178983
4257507,1674499,1445232,229267
4257720,4803859,2133629,2670230
4258110,2478520,1244843,1233677
4258783,3950252,2290029,1660223
4259333,5510403,3804290,1706113
4260000,4313927,4267192,46735
4260083,2563332,1276348,1286983
4260090,1296319,866229,430090
426020,591117,522567,68550
4260963,2114201,1739751,374450
4261333,3198728,2572077,626651
4261657,2424644,1467104,957540
4262500,2422972,1973087,449885
4263660,2381874,2027037,354837
4264000,3288208,2348984,939224
4264147,3525612,3292912,232700
426420,641249,608069,33180
4265000,593210,473360,119850
4265192,2814297,1785787,1028510
4265200,2714117,2106897,607220
4266667,2154837,1833440,321397
4266667,3031968,2498178,533790
4266667,3222660,3021680,200980
4266667,3339429,2992522,346907
4266667,3975318,3074481,900837
4267718,3247365,2524066,723299
4267827,3876389,2861745,1014645
4267990,3669465,2020614,1648851
426900,526105,526105,0
4269317,4223325,2886885,1336440
4269387,4553006,3930790,622216
4269747,2954440,2145445,808995
4269753,3566602,2910449,656153
4269939,2518816,1577232,941583
4270000,3008875,2580645,428230
4271517,2558728,1776928,781800
4271590,4101322,3571228,530093
4272097,14161143,12578681,1582463
4272317,1965090,1770283,194807
4272700,2006031,1531981,474050
4273172,4968933,3355113,1613820
4275997,2937174,2070286,866888
4277500,5915222,5203534,711688
4277532,3372054,2627162,744892
4277707,2948912,1725252,1223660
4277777,2998756,1686589,1312167
4278333,3710896,3403826,307070
4278727,2121863,1333277,788587
4278933,3248299,2331704,916595
4280000,2003908,1800098,203810
4280000,2357506,2050206,307300
4280110,4922436,2480724,2441712
4280493,2827735,1927298,900437
4281480,3737592,2566792,1170800
4283333,4517611,3360111,1157500
4283451,4002318,2123452,1878867
4283557,3983093,3341039,642054
4283600,3093397,2672966,420431
4283650,3296326,2767260,529066
4284290,2580382,2118642,461740
4284400,3475559,3045039,430520
4284733,2165136,1877849,287287
4285000,3060215,2263115,797100
4285150,2356900,2007900,349000
428580,652765,507517,145248
4287774,5484535,3006770,2477765
428787,1935647,1726480,209167
4288550,4495339,3832415,662923
4288593,3443124,2523663,919460
4288913,4395114,2928357,1466757
4289000,1567592,1151132,416460
4289333,4170228,1805095,2365133
4289920,3056771,2857271,199500
4290000,2417736,1940036,477700
4290000,3083126,2672653,410473
4290000,3973084,2087506,1885578
4290687,3181999,1692741,1489258
4290880,2385064,1894024,491040
4291060,4196718,3249058,947660
4292500,2189246,1894546,294700
4292547,4653178,3784213,868965
4293000,2562554,2146809,415745
4293093,3613700,2574290,1039410
4293667,4377376,3251605,1125771
4294531,2248224,2111141,137083
4294613,3243131,2399814,843317
4294705,6405692,5513847,891845
4295447,3129651,2616357,513294
4296667,3441983,2785012,656972
4297667,3864720,2512360,1352360
4298157,1877814,1705894,171920
4298617,2111388,1862970,248418
4298683,4385098,3691695,693403
4300000,1345519,1170519,175000
4300000,1651976,1198646,453330
4300000,1830791,1180091,650700
4300000,1841252,1522792,318460
4300000,2022610,1669940,352670
4300000,2035084,1504554,530530
4300000,2132673,728763,1403910
4300000,2304268,2133258,171010
4300000,2340692,1897829,442863
4300000,2556700,1751598,805102
4300000,2688409,2105898,582511
4300000,3705290,3104770,600520
4300000,4082802,3130832,951970
4300000,4524426,3509079,1015347
4300303,2582226,2167749,414477
4300540,3327570,2297846,1029724
4301655,2710698,1525183,1185515
4302377,2333232,2128232,205000
4302634,3164287,1803629,1360658
4304560,1635632,1237132,398500
4306000,3450089,2329803,1120287
4306000,4512711,3198154,1314557
4306100,1777850,1718080,59770
4306667,2841988,2388702,453287
430667,749427,502723,246703
4307243,3227905,2082985,1144920
4308325,3792418,2887133,905285
4308340,2091148,1344613,746535
4308840,2779796,1299060,1480736
4308893,1966438,1291438,675000
4309053,3387250,2123696,1263555
4309252,891316,658686,232630
4309280,2978638,2481101,497537
4309643,2005913,1521717,484197
4309876,3421184,2774708,646477
4310000,5461389,5372159,89230
4310733,4379978,3513625,866353
4310876,2610640,1469797,1140843
43122606,5542390,3124917,2417473
4312305,3620142,3011838,608304
4312410,3938370,3333667,604703
431260,683794,383794,300000
4312660,5402360,4620816,781543
4314022,4976794,4435274,541520
4314090,1245763,1010803,234960
4314853,3485916,2396377,1089540
4315922,2620237,2384187,236050
4316140,3011398,2793198,218200
4316654,4305319,3896986,408333
431667,544945,544945,0
4316700,3177719,2409974,767745
4316748,3333027,2833370,499657
4316847,1912493,1887493,25000
4317500,3212403,2404583,807820
4317597,4063897,3201167,862730
4318953,3142947,1816893,1326054
4319177,2522375,1699667,822708
4319733,3641838,3145032,496807
4320000,1837078,1478898,358180
4320000,1986305,1464112,522193
4320000,2130767,1147107,983660
4320000,2189694,1576027,613667
4320000,2287112,1796654,490458
4320000,2677819,1774139,903680
4320450,2773006,1962326,810680
4320700,2139505,1577755,561750
4321720,2376131,1608678,767453
4321775,2721557,1029301,1692256
4323125,3207834,2295716,912118
4323333,2612537,1796567,815970
4323600,2730127,2154455,575672
4324000,3326981,3003069,323912
4324083,3320662,2833621,487041
4324140,2927125,2258816,668309
4324280,2759973,1997493,762480
4324799,3554952,3289369,265583
4324867,4081529,2878756,1202773
4326093,3540883,2531314,1009569
4326667,4638922,3733765,905157
4326790,2906247,2343777,562470
4326800,4373783,3447463,926320
4327119,2587326,1801307,786019
4327377,1722124,1540981,181143
4327750,4169934,3252191,917743
4328457,2904282,2112602,791680
4329163,2914764,2042554,872210
4329890,4888610,3842040,1046570
433,1619228,1559895,59333
4330000,2167241,1596191,571050
4330000,3585828,1054778,2531050
4330514,1830517,1502937,327580
4330850,2149793,1775327,374467
4331266,2338805,1784972,553833
4331450,2222577,1680277,542300
4331460,4313783,3489193,824590
4331960,3230839,1586860,1643979
4332026,2034692,1407359,627333
4332300,2214849,1581855,632994
4332710,4445901,3739613,706288
433333,1337072,1260072,77000
433333,826873,822707,4167
4333333,16737654,14748734,1988920
4333333,2322341,1662341,660000
4333333,2964206,2312873,651333
4333333,3719072,2738881,980191
4333333,4093046,3660929,432117
4333333,4093181,3689848,403333
4333600,3213373,2658549,554824
433430,482333,482333,0
433430,529818,529818,0
4334360,2583660,2035530,548130
4335101,3370074,2292194,1077880
4335498,3840685,2673872,1166813
4335507,3320392,2417988,902403
4335700,2804726,1641492,1163234
4336900,4933875,4173875,760000
4336967,1907558,1678790,228768
4337150,4649519,4086946,562573
4337157,3567318,2553301,1014017
4337379,4594692,3575464,1019228
433750,610761,533786,76975
4338000,1515459,1265926,249533
4338280,5019702,3696982,1322720
4338333,3851533,3286150,565383
4338750,3204318,2406278,798040
4339148,3568653,2759670,808983
4339207,2947296,2470936,476360
4339247,4423955,3569209,854746
4339276,2711913,1804113,907800
4339457,4156415,3522149,634267
4340000,2077185,1653149,424037
4340000,2616362,1963392,652970
4340000,2961450,1827364,1134087
4340388,1626432,1216440,409992
4340500,1684512,1312982,371530
4340947,3772874,3076737,696137
4341000,3022256,2772256,250000
4341472,3045465,1954185,1091280
4341810,3559471,2669098,890373
4342838,2552278,1764722,787556
4342948,3164037,2635744,528293
4343644,2930872,2523898,406973
4343959,4735294,3479850,1255443
4344000,2077692,1701582,376110
43445705,1925512,1643522,281990
4344723,4521770,3772543,749227
4345040,2756004,2338834,417170
4346000,3057305,990925,2066380
4346500,2664041,1640821,1023220
4346650,2042080,1470150,571930
4346667,3782392,2695015,1087377
4347020,4072845,2970428,1102418
4348028,5223574,4159916,1063658
4350000,5159964,4126269,1033695
4350453,3327939,3018339,309600
4350510,1844494,1357204,487290
4352070,3484099,2509233,974865
4352667,5452521,4438987,1013533
4352875,3994481,2624201,1370280
4353140,4499386,3556866,942520
4353140,4594313,3977907,616407
435390,303965,303965,0
435400,350167,266833,83333
4354050,4930793,1139440,3791353
4354547,2572158,2182622,389537
4355000,2435370,1489413,945957
4355000,2957719,2346682,611037
4355550,1929165,1290455,638710
4355933,6065243,4327843,1737400
4356267,5953982,4843569,1110413
4357480,2073950,1939030,134920
4357867,3709222,2571428,1137794
4358445,2731570,1503983,1227587
4358468,3940284,2607752,1332532
4358619,3653448,1195313,2458135
4358713,9186110,8105930,1080180
4359407,4169790,3324794,844996
435980,1461433,1361433,100000
436000,985430,865430,120000
4360333,2346388,1921888,424500
4360407,2901231,2475841,425390
4360582,2654619,2083249,571370
4360838,2128243,1521273,606970
4361000,4457090,4386470,70620
4361620,1164413,881747,282667
4361707,3437107,3015654,421453
4362670,3172023,2371149,800875
4362773,2409185,2213605,195580
4363150,2105896,1670543,435353
436333,816198,788601,27597
4364537,4346922,3136083,1210839
4364600,2413854,1890661,523193
4364667,5938417,4565987,1372430
4364670,3128141,2419238,708903
4364840,2035398,1489675,545723
4365000,1315120,1245120,70000
436537,2823072,2253189,569883
4366411,3877759,2522736,1355023
4366650,2493563,2012429,481133
436667,1463538,1212204,251333
436696,457737,417414,40323
4367000,2488594,1755724,732870
4367190,1498081,1118905,379177
4367553,4962349,4115349,847000
4367667,2664192,1654992,1009200
4368237,3807486,3100623,706863
4368530,4213314,2261314,1952000
4369390,3466950,3074423,392527
4369427,3286504,2538450,748054
4369608,3484101,3279654,204447
436970,198760,188760,10000
4369920,2110856,1404436,706420
4371893,4888094,3844729,1043366
4372333,3017096,2173280,843817
4374567,2046807,1412633,634174
4374633,5608739,4622543,986197
4375000,1896267,1760303,135964
4375703,1468854,962274,506580
4376354,1734999,1365089,369910
4376577,2562803,2166803,396000
4376615,3681563,2957620,723943
4377720,2206340,1633277,573063
4378667,2204994,1705034,499960
4379000,4187119,3357709,829410
4379250,2398694,1662759,735935
4379717,3868176,3137067,731109
4380000,3210807,2473917,736890
4380000,3224758,2587308,637450
4381213,3063512,2434102,629410
4381333,3001515,1599590,1401925
4381376,3045428,1770278,1275150
4382000,4116559,2885729,1230830
4383333,3038263,2428586,609677
4383970,1897811,1314981,582830
4384084,2130704,1558827,571877
4384115,5464273,3217191,2247082
4384570,1658814,1630431,28383
4384670,3177101,2563716,613385
4385000,1794889,1453838,341051
4385207,3177037,2702370,474667
4385223,2706269,2056486,649783
4385500,2822164,2486105,336059
4385750,5159635,3454281,1705353
4386218,3504197,1411941,2092257
4387010,3649353,2385423,1263930
4387330,3696487,3094931,601557
4387334,6358130,5527720,830410
4390000,1786069,1691079,94990
4390000,1916734,1094204,822530
4390093,3247981,2645260,602720
4391615,2718318,2582671,135647
4391776,3077173,2473567,603606
4392633,3211619,1801439,1410181
4393333,2738279,2119729,618550
4393333,2741039,1574696,1166343
4393333,4629187,1612520,3016667
4394000,4044572,2862514,1182058
4394113,2415770,1447770,968000
4394175,2668979,2207974,461005
4394614,2989961,2546631,443330
439470,1685091,1508921,176170
4395029,3986547,2784007,1202540
4396250,3525510,2448780,1076730
4396931,3729560,3631560,98000
4397530,2808404,2371294,437110
4398550,823190,601070,222120
4398583,4386651,3056187,1330463
440000,386360,367693,18667
4400000,1816485,1101115,715370
4400000,2034529,1444429,590100
4400000,2314306,2213836,100470
4400000,2608985,1583985,1025000
4400000,2782589,2243173,539417
4400000,3195606,2483559,712047
4400000,3348132,3103022,245110
4400000,3487109,2687972,799137
4400000,5774322,3242802,2531520
4400000,8545452,7698492,846960
4400660,3900405,2994620,905785
4400847,1819536,1583593,235943
4402176,1996166,1598481,397685
4402440,2422253,1438818,983435
4402600,3013855,2573855,440000
4403000,2190460,1861790,328670
4403267,3367214,2878108,489107
4403350,3148395,2985545,162850
4404585,3215743,2136653,1079090
4404750,2400932,1301702,1099230
4405166,3571167,2992924,578243
4405660,4268270,2057420,2210850
4405777,4700805,3890365,810440
4406567,3703631,1627117,2076514
4406780,2313819,679129,1634690
4407480,3771249,3292404,478845
4408000,2320934,2028440,292493
4409333,2806354,2130210,676143
4409660,4777265,4355315,421950
4409890,1412317,1180980,231337
4410236,2802058,2080228,721830
4411579,2601695,1958482,643213
4411673,4551448,3817465,733983
4412419,3026944,2442784,584160
4412850,2306622,1324872,981750
441300,106590,106590,0
4413090,2287569,1633897,653672
4413403,2570027,2022317,547710
441380,2993901,2803901,190000
4414705,3033164,2591830,441333
4414730,2554643,2200766,353877
4416000,1146545,913419,233127
4416667,1839346,1455906,383440
4417020,12382612,11212592,1170020
4417510,3528146,2339862,1188284
4418077,1981295,1623031,358263
4418700,2816083,1856147,959937
441900,899810,861290,38520
442000,2496024,2232369,263655
4420000,1533490,1009490,524000
4420000,2656926,1542366,1114560
4420055,1825953,1134068,691885
4420131,3749761,3230058,519703
4421700,2892589,2414683,477906
4424569,2872819,2157319,715500
4424569,2907989,2126322,781667
4424900,4325197,3438207,886990
4425040,2100775,1637675,463100
4425310,1288758,1008548,280210
4425867,4373197,3729863,643333
4426620,3432783,1953383,1479400
4427000,4063310,2296376,1766934
4427100,3325773,3007853,317920
442750,756550,746550,10000
4427603,3785896,2895406,890490
4428865,3334302,2155266,1179037
4429027,2399476,1958375,441100
4429857,4721727,2023162,2698565
4430000,3944844,3366344,578500
4430111,2701341,2395004,306337
4430163,4462930,3568539,894391
4430180,2505318,1420054,1085265
4430757,3815652,3078059,737593
4431250,2916552,2004752,911800
4431744,3969290,2479760,1489530
4432059,3102441,2503659,598782
4432188,4322127,3853130,468997
4432700,1405948,919028,486920
4432825,4807683,1979224,2828459
4433333,2718174,1761484,956690
4433333,2815130,2220726,594404
4433333,3006361,2796598,209763
4433333,3612960,3040608,572352
4433520,2708376,2464140,244237
443429,397841,397841,0
4434667,1591809,1385609,206200
4434667,4036627,2755470,1281156
4434734,2521276,1361591,1159685
4435000,3744426,2794216,950210
4435510,5750876,4945756,805120
4435687,2652554,2176561,475993
4435853,3815991,3407380,408612
4435860,1110930,1110930,0
4435977,5009704,1939418,3070287
4436333,2360133,1871067,489067
4436667,2956761,2779358,177403
4436667,3234603,2304117,930487
4437737,1489204,1322537,166667
4438400,1714671,1495202,219469
4438780,4946231,4181497,764734
4439067,3181730,2450370,731360
4439500,2583725,2001725,582000
4440000,3126049,2648039,478010
444020,945473,860473,85000
4441790,3171994,2615868,556127
4442233,3324331,2955581,368750
4442333,3577929,2581005,996924
4442485,2725070,1998459,726611
444286,565933,512600,53333
4442930,1188409,920876,267533
444333,770680,716083,54597
4443592,3427408,2060668,1366741
4443635,1639187,842082,797105
4444333,2395702,2231096,164605
4444597,2295946,1081043,1214903
4445000,4870010,4175010,695000
4445030,3685506,3117106,568400
4445463,2656844,2105688,551157
4445746,3625583,3075587,549995
4445797,2921543,2096423,825120
4446667,2544950,2074470,470480
4446667,3536797,2765355,771441
4447667,4149893,3116755,1033138
4448333,2692888,1915168,777720
4448376,2630990,1870125,760865
4449200,2346948,2071781,275167
4449385,2826583,2610807,215776
4449573,4132199,3470669,661530
4450000,2051573,1558903,492670
4450000,2247973,1728636,519337
4450000,3081269,2577949,503320
4450000,4910942,2841740,2069202
4450000,5138541,3925008,1213533
4450976,3360444,2751719,608725
4451333,2155054,1754851,400203
4451417,3347399,2686682,660717
4451513,2332570,1427526,905043
4452000,2425873,1671688,754185
4452627,3395352,2880489,514863
4452777,6530902,3756612,2774290
4453050,2212024,1098384,1113640
4453260,3341517,2485503,856013
4453260,5455732,4395352,1060380
445327,417003,283670,133333
4453750,1449691,1156491,293200
4454048,4125476,3222572,902905
4454125,2799008,2160304,638704
4454162,2989821,2329809,660013
4454650,2309822,1343142,966680
4455000,3971934,3321844,650090
4457350,6152467,5672777,479690
4457423,3353821,2273998,1079824
4457473,2936772,2074633,862138
4457502,7774498,3861007,3913491
4457738,3037763,1624020,1413743
4458128,2435699,1691130,744569
4460000,3078043,2898933,179110
4460409,2583046,947196,1635850
4461000,3567228,2664908,902320
4461333,1886816,1348993,537823
4461667,3935864,3303217,632647
4462190,2783723,2600946,182777
4462333,3762273,3291641,470632
4462370,6604292,4167112,2437180
4465112,2502604,1895340,607264
4466667,2186234,1298354,887880
4466667,4246094,3419961,826133
4466870,7309321,3814599,3494722
4466990,2944072,2406892,537180
4467923,3349663,2572045,777618
4470122,3963019,2907059,1055960
4470395,4334112,3711272,622841
4470490,5250197,4666768,583429
4470905,2810090,2305986,504103
4471000,2959846,2846532,113313
4471235,4019194,2356117,1663077
4471251,3782616,3036054,746562
4471617,3761730,2552960,1208770
4471810,2966565,2383025,583540
4471963,16044735,14311570,1733165
4471973,2910189,2461584,448605
4473702,4722149,3664260,1057889
4473852,2957466,1849606,1107860
4474000,5938783,4480563,1458220
4474578,3244566,2635826,608740
4474650,2576612,2378802,197810
4475000,1961910,1961910,0
4475000,1973227,1699827,273400
4475667,2131688,1212128,919560
447583,345073,318407,26667
4476217,2860499,2139888,720611
4476517,2915200,1858480,1056720
4476667,2664562,2153895,510667
4476987,4323497,3221513,1101983
4477500,3789822,3134352,655470
4477760,3803585,3246945,556640
44788,2173070,2069463,103607
4479550,3170274,2144599,1025675
4480000,3292639,2129759,1162880
4480333,4705014,3006528,1698487
4480613,3907730,2707330,1200400
4480633,2543690,2345900,197790
4480684,2667101,1819875,847227
4480887,1046661,825015,221645
4481436,2046971,1563654,483317
4481500,2935260,1606290,1328970
4481540,3202988,2177178,1025810
4482011,2445104,2349090,96013
448245,861750,711750,150000
4482580,2422954,1911204,511750
4482860,4590654,3414101,1176553
4483180,3929068,2072677,1856391
4483333,2913359,2394286,519073
4483745,1771929,1317214,454715
448387,443317,415080,28237
448417,506185,411185,95000
4484820,4149391,2692917,1456474
4485058,1815062,1399716,415347
4485130,2816220,2365970,450250
4486000,2595290,2321090,274200
4486263,1782531,1280864,501667
4487051,3050264,2540314,509950
4487380,2510902,1831022,679880
4488675,3324471,2582261,742210
4488953,2095094,1262247,832847
4489873,2122621,1758174,364447
4490683,4062467,3644771,417697
4490750,2994260,2675530,318730
4491243,3248068,3204734,43333
4491283,5162211,4144978,1017233
4491667,2979889,1708159,1271730
4492667,4414799,3719133,695667
4493280,4298002,2870787,1427215
4493380,4065191,2907425,1157767
4493433,3364835,2968005,396830
449473,553323,491657,61667
4495000,2570705,2027735,542970
4495173,5291005,4090031,1200974
4495410,4456033,2767608,1688425
449550,977785,917785,60000
4495930,2411625,2346112,65513
4496097,3181413,2381000,800412
4496630,3006955,2602591,404364
4496667,3842471,2102305,1740167
4497000,2713505,1916445,797060
4497500,2279740,2236740,43000
4498253,2399588,1879542,520047
4498270,3228522,1939112,1289410
4498500,2084643,1850153,234490
4498500,2149749,2028562,121187
4498583,4030535,934258,3096277
4498900,3486122,3279122,207000
4499510,3362986,1983580,1379407
450000,1120601,887268,233333
450000,2172780,1857190,315590
450000,266766,259433,7333
450000,559843,492343,67500
450000,591693,591693,0
450000,692930,681530,11400
450000,829430,792947,36483
450000,890048,868048,22000
4500000,10727371,9584841,1142530
4500000,1621080,1621080,0
4500000,1657019,1644519,12500
4500000,1793773,1556773,237000
4500000,1924164,1491484,432680
4500000,2106716,1609579,497137
4500000,2169880,1530520,639360
4500000,2208178,1560385,647793
4500000,2493792,1763982,729810
4500000,2622971,1042761,1580210
4500000,2682618,2067699,614919
4500000,2715127,1826103,889023
4500000,2717020,2260300,456720
4500000,2926363,1990373,935990
4500000,2960794,2223893,736901
4500000,2970284,2655986,314298
4500000,3174306,2137116,1037190
4500000,3234854,2281469,953385
4500000,3341771,2323110,1018660
4500000,3412724,2413829,998895
4500000,3495836,2468897,1026939
4500000,3520118,2997425,522693
4500000,3581385,2544155,1037230
4500000,3586298,3266938,319360
4500000,3601865,2219965,1381900
4500000,3785634,3246914,538720
4500000,3837417,2797850,1039567
4500000,4037585,2342505,1695080
4500000,4098051,2662760,1435291
4500000,4183331,3726611,456720
4500000,4307458,2455938,1851520
4500000,4313345,3300815,1012530
4500000,4659893,3611543,1048350
4500000,4846547,2621870,2224677
4500000,5060355,3138022,1922333
4500000,5090701,4185601,905100
4500000,5101034,3896277,1204757
4500000,5594815,4350725,1244090
4500000,5903053,2002973,3900080
4500000,5976940,4943350,1033590
4500000,6143014,1744338,4398676
4500000,6172235,5530515,641720
4500000,6302917,1706501,4596416
4500000,7548483,6482207,1066277
4500000,7642839,6280229,1362610
4500859,3661225,2926582,734643
4501040,1836564,1064054,772510
4501040,2413328,629848,1783480
4501733,2847740,2037113,810627
4502190,2831394,2114573,716821
450220,1376770,1249120,127650
450310,1129758,1052395,77363
4503777,3034668,2023151,1011517
4503833,3296985,2522645,774340
4504468,2465557,2123252,342305
450450,493500,338500,155000
4505520,1018513,945180,73333
4505600,2099337,1253933,845404
4506000,3753759,1549859,2203900
4506063,3358893,2246306,1112587
4506660,3993989,3443032,550957
4506667,2831008,2325518,505490
450667,775060,737394,37667
4507630,4069416,3280483,788933
4508333,3466136,2483936,982200
450890,864381,520441,343940
4509200,2423355,2309355,114000
4509417,4190414,3777698,412717
4509800,2570580,2125150,445430
4510433,2350274,2028631,321643
4511000,4432219,3477335,954884
4511830,1232858,946117,286741
4511830,1391445,1096125,295320
4512245,3318982,3162315,156667
4512514,3188381,3012547,175833
4513027,3360865,2782101,578764
4513333,1882839,1416835,466003
4513333,2365681,1630388,735293
4513333,3678437,3154646,523792
4514221,4083530,3085464,998067
4514333,2938974,2154797,784177
4514350,2849294,1758749,1090545
4514605,3056201,2559991,496210
4514667,1953165,1304762,648403
4514966,3620787,2994927,625860
4515213,4034653,3603099,431553
4515810,2107123,1674428,432695
4515917,4968888,4275108,693780
4516410,8155612,5895089,2260523
4516664,1772776,1091426,681350
4517863,3259683,2537178,722505
4518000,1505065,972398,532667
4518000,1902329,1207989,694340
4518000,2426683,1799517,627167
4518000,2658451,1922451,736000
4518690,2222516,1991786,230730
4519822,1615757,1120191,495566
452000,572324,423794,148530
4520000,2001592,1911459,90133
4520100,2579847,2292247,287600
4521459,3755830,3125714,630117
4521500,1658158,971399,686759
4521500,2248439,1628347,620092
4523333,2915870,2144824,771047
4523560,5121539,4331949,789590
4523990,2031801,1596927,434873
4524200,2789772,2125102,664670
4524317,2273936,2225519,48417
4524873,1499156,1243382,255774
4524915,3392162,2321989,1070173
4525287,2897955,1801542,1096413
4525603,3424859,2797459,627400
4526125,3122442,2447051,675391
4526491,1202271,870155,332116
4526772,3854933,3193558,661375
4527183,3272075,2655386,616689
4527413,4041605,2593281,1448323
4527444,2668894,2593724,75170
452750,401741,333741,68000
4527750,2709972,1916822,793150
4527750,2983535,2395541,587993
4528958,2112132,1456127,656005
4529780,3040040,1246040,1794000
4529963,4439489,3686178,753312
4530190,1656248,1163865,492383
453197,485459,485459,0
4532097,3455518,1910238,1545280
4532227,2396327,1838331,557996
4532347,3732170,3036750,695420
4532667,1572849,1104712,468137
4532670,2996450,1819737,1176713
4532952,5120038,3727064,1392974
453333,436617,302984,133633
4533333,3098400,2658727,439673
4533333,3584544,3069971,514573
4533333,3926454,3449158,477297
4533406,4436979,3462172,974807
453357,1023768,885435,138333
4534300,4159698,3176025,983673
4534800,2554756,2043056,511700
4535559,4102924,3212861,890063
4536587,2697372,2184505,512867
4536652,2681515,1912089,769427
453667,320717,320717,0
4536723,4400318,3259804,1140514
4536993,3467354,1762354,1705000
4537000,7726217,6205104,1521113
4537290,4010415,3434441,575973
453740,184406,184406,0
453750,177665,177665,0
453750,297200,295200,2000
453750,317370,313370,4000
453750,547745,479411,68333
453750,675100,530100,145000
453750,704640,652760,51880
453750,770351,720351,50000
4537625,1791242,1575512,215730
4537867,4056239,2984249,1071990
453965,1420477,1272143,148333
4539945,4029783,2567318,1462465
4540000,2827979,1969379,858600
4540201,3074113,2920920,153193
4541180,3730759,2571149,1159610
4541310,3663256,2967946,695310
4541630,2821970,2331827,490143
4541980,3286683,2660169,626513
4542500,3514707,2641194,873513
4542503,3953788,2719228,1234560
454300,902297,902297,0
4543333,2006361,1474525,531837
4543817,2964471,2035300,929171
4543890,2849737,1569246,1280491
4543920,3291062,2087428,1203635
4544653,5094703,4232369,862333
4544940,2894051,2562051,332000
4545167,1548730,1383737,164993
4545970,3606172,2847694,758478
4546133,2943503,1754198,1189305
4546600,2497571,1450978,1046593
4546667,3225305,1901928,1323377
4546667,3820129,2627119,1193010
4547170,3156079,1988964,1167115
4547596,2907523,1934923,972600
4548113,3455005,3022885,432120
4548823,2913312,2559958,353354
4549555,16051916,15292101,759815
455000,624493,591160,33333
4550000,1915673,1244936,670737
4550000,2104604,1867389,237215
4550000,2543400,2303185,240215
4550000,2906974,1874426,1032548
4550000,3024508,2149363,875145
4550000,3710440,2561988,1148452
4550705,4537516,3643716,893800
4551940,4005090,2541761,1463329
4552000,2761339,2081109,680230
4552123,2462928,1784321,678607
4553333,1901271,1205098,696173
4553833,3812876,2760508,1052368
455471,501881,500881,1000
4556169,2801999,1956873,845126
4556300,4132427,3486023,646403
4557049,4367754,3627532,740222
4557123,3941427,3122561,818867
4557426,3757028,2258938,1498090
455750,679983,537983,142000
4558430,3715320,3131873,583447
4559043,2723976,2251896,472080
4559400,3689120,3632194,56926
456000,821150,768320,52830
4560000,1930867,1073143,857724
4560182,2608069,1780122,827947
4560427,3475621,2818737,656884
4562000,3954890,2290474,1664417
4562330,4847950,3915290,932660
4562600,3643602,2777812,865790
4562700,3320743,1599653,1721090
4562943,2749213,2438473,310740
4564296,2719092,2183555,535537
456457,409723,389723,20000
4564670,3225118,2785608,439510
4564733,4087607,3414273,673333
4565320,3002377,2081653,920723
4565320,4136004,3088281,1047723
4565333,3298980,2115143,1183836
4565500,3251377,2490647,760730
456567,375434,345434,30000
4565767,3887632,3250559,637073
4565920,1656061,1505301,150760
4566210,3106397,1883747,1222650
4566317,2473012,2205552,267460
4566640,3183433,2485298,698135
4566667,1929395,1719395,210000
4566667,2121046,1927149,193897
4566667,2329861,2263195,66667
4566667,4116030,2245953,1870077
4566667,5311436,4333419,978017
4566817,4587457,3919853,667603
4568143,2715922,2298012,417910
456850,210803,204137,6667
456930,569464,527797,41667
4570000,2549508,1996058,553450
4570000,3152468,2747465,405003
4570000,3248441,2319925,928516
