01127,510000,676202,657368,18833
01127,6547220,5490093,3866973,1623120
01127,8572360,5151625,2097526,3054099
01127,916667,803139,776509,26630
01128,1957057,2746218,2043353,702865
01128,2337475,4984736,4434752,549984
01128,5014659,6247588,2987538,3260050
01128,5751535,4524898,3386197,1138701
01129,5700440,3362121,2555556,806565
01129,6439915,3439895,3052066,387829
01129,740673,348303,338303,10000
01129,930558,835980,835980,0
01130,4024900,22092565,21592565,500000
01130,614150,556733,480066,76667
01130,7630667,4300970,3517869,783101
01130,7895040,4227401,3218642,1008759
01131,3051080,2098774,1858104,240670
01131,3979523,2369311,1575629,793682
01131,4132740,4113584,2434854,1678730
01131,8293350,4249709,3395104,854605
01132,2133730,1695264,1207883,487382
01132,5654667,6111317,1911283,4200033
01132,7200843,6362495,3488134,2874360
01132,7771410,11631668,7855174,3776494
01133,1078000,1926408,1532648,393760
01133,3392220,2825554,2753888,71667
01133,3789960,4356131,3816691,539440
01133,6267750,5695819,3210833,2484986
01134,0,2135225,1910225,225000
01134,11675715,5091709,3869423,1222286
01134,1799260,1127680,999660,128020
01134,3835891,2970709,1593372,1377337
01135,1564667,1733859,1457526,276333
01135,1602487,1683759,1476469,207290
01135,2140000,1686328,1330555,355773
01135,6765870,4933694,3007474,1926220
01136,15700000,8837118,5438318,3398800
01136,3950000,3323770,2147900,1175870
01136,7613139,8481827,3730658,4751169
01136,7979417,3598341,2640854,957487
01137,2233333,1334720,1044387,290333
01137,2480000,2606284,2099617,506667
01137,2700000,957500,690500,267000
01137,3000000,2193055,2003905,189150
01138,2938420,1848883,1354223,494660
01138,505667,835633,594163,241470
01138,559333,563993,497373,66620
01138,5833333,5296612,4187212,1109400
01139,11121320,9476642,7014275,2462367
01139,11700378,10257731,5405164,4852567
01139,12720741,10582829,5206469,5376360
01139,6341940,4824742,3217262,1607480
01140,12150614,6342913,3431790,2911123
01140,17532163,8257609,4414932,3842677
01140,5096199,4546760,3402303,1144457
01140,7117760,3630952,1840182,1790770
01141,10190972,2763245,1461399,1301847
01141,5107633,4662757,2067046,2595711
01141,6853333,12536087,10405178,2130909
01141,6880000,11937787,9895703,2042083
01142,10568776,7140058,5202441,1937617
01142,4570000,3152468,2747465,405003
01142,4666250,2394996,1973093,421903
01142,5600000,4719869,3774992,944877
01143,3500000,3894758,2432013,1462745
01143,4396931,3729560,3631560,98000
01143,5958600,6063105,4678542,1384563
01143,8000000,3556840,2948190,608650
01144,2400000,1844869,1548569,296300
01144,4402600,3013855,2573855,440000
01144,5796453,4997365,3242355,1755010
01144,7268000,6439643,3768759,2670884
01145,3201537,1641924,1406964,234960
01145,3740000,3038069,1818933,1219136
01145,6914423,3355606,1870756,1484850
01145,7149787,4832427,2750824,2081603
01146,2038667,1647815,1277755,370060
01146,3134960,1573092,1436465,136627
01146,4073000,2837875,2037015,800860
01146,503750,817574,807574,10000
01147,1980000,1377782,1093300,284482
01147,2000000,1036450,997950,38500
01147,4000000,4760078,3002298,1757780
01147,4022000,2459472,1249387,1210085
01148,1076000,1056127,1042460,13667
01148,1200000,1540105,1227656,312449
01148,2396667,1559452,1293745,265707
01148,4759200,4614530,3650890,963640
01149,2146667,1680340,1300547,379793
01149,3092000,1580937,1243317,337620
01149,4177050,1969301,1942301,27000
01149,7124810,6536597,5178427,1358170
01150,3171810,1303259,1237093,66167
01150,6060000,6338745,4781915,1556830
01150,750507,1247651,1231484,16167
01150,8301300,4737530,3828923,908607
01151,1170000,1059749,709749,350000
01151,2831333,1895440,1415440,480000
01151,4684377,2777097,2091157,685940
01151,537000,854194,845860,8333
01152,1974353,1835166,1756386,78780
01152,3558773,2323204,1841662,481542
01152,4175000,3321161,2354561,966600
01152,8306477,2413507,1045787,1367720
01153,10077753,2762056,1982097,779959
01153,1555480,961984,750664,211320
01153,4625150,3084584,2406978,677607
01153,6834750,3030401,1759338,1271063
01154,3206667,3878724,2685039,1193685
01154,3510440,2630840,2109716,521124
01154,3896690,3049865,1393317,1656548
01154,4974300,4276311,2276354,1999958
01155,10468776,7489022,5412355,2076667
01155,1430000,882854,693471,189383
01155,1788000,2642011,2398137,243873
01155,3897820,2409133,2022547,386587
01156,2365380,2211988,1806061,405927
01156,4974029,5031063,2888417,2142646
01156,5365670,6330211,4994212,1336000
01156,7979340,6816275,5156331,1659944
01157,1866333,3162247,2641707,520540
01157,4924887,4491659,3619182,872477
01157,6409473,3474704,2615800,858904
01157,6978000,6174604,4490364,1684240
01158,3022880,2379112,1840585,538527
01158,4613874,2111125,1496535,614590
01158,4887400,4716919,3699065,1017854
01158,7115977,5897890,4402720,1495170
01159,10787283,4973690,3063114,1910577
01159,2623180,2813577,2544327,269250
01159,3893333,1907490,1793990,113500
01159,6560000,5757994,4648037,1109957
01160,4410236,2802058,2080228,721830
01160,4515213,4034653,3603099,431553
01160,5956468,2832625,1727125,1105500
01160,7640263,8360787,7086285,1274503
01161,2531000,2398770,1888580,510190
01161,3166667,1832069,1665402,166667
01161,3594350,3423752,2592572,831180
01161,7666667,3398199,2468386,929813
01162,4650000,2610359,2042459,567900
01162,4830993,4642179,4269553,372627
01162,600000,1054193,632433,421760
01162,6825233,5882463,4128810,1753653
01163,1408250,1613283,1548158,65125
01163,2957000,2210733,1945413,265320
01163,5500000,21657967,20097127,1560840
01163,7755740,4656859,1958739,2698120
01164,4307243,3227905,2082985,1144920
01164,6537000,995306,995306,0
01164,7359000,4702216,3350276,1351940
01164,800000,1168980,1168980,0
01165,2109110,1988206,1967373,20833
01165,4369608,3484101,3279654,204447
01165,6703850,1875241,1395801,479440
01165,801747,669130,655797,13333
01166,1005680,1263720,1263720,0
01166,1845733,2648120,2256686,391433
01166,4144420,2020768,1641926,378842
01166,4835340,6515266,6108886,406380
01167,2074807,1796736,1767769,28967
01167,2240000,702943,702943,0
01167,5393077,3482189,2312388,1169801
01167,7150000,8719332,7531522,1187810
01168,1039000,1214753,1024753,190000
01168,1761520,1588312,1541645,46667
01168,657183,563360,563360,0
01168,7610000,7801380,5542705,2258675
01169,1573333,1027400,1027400,0
01169,1848333,1482475,1076225,406250
01169,3549760,1983554,1483831,499723
01169,648315,717679,706159,11520
01170,1332667,945156,581822,363333
01170,1783333,994097,994097,0
01170,3125170,1201199,647109,554090
01170,5957530,2535296,2103330,431967
01171,3000000,2792392,2225797,566595
01171,3700000,3664710,2363160,1301550
01171,5611333,4684073,3284679,1399393
01171,652803,631833,631833,0
01172,1514567,1109817,1099817,10000
01172,4775600,1980957,927647,1053310
01172,5094333,2724192,2020619,703573
01172,8306593,3449866,2149720,1300147
01173,1632500,1030253,921920,108333
01173,3921200,9606896,8806336,800560
01173,7962833,5080643,3679576,1401067
01173,902667,858115,544781,313333
01174,10360343,13303222,11363526,1939696
01174,2434014,1950949,1270876,680073
01174,3758326,2236505,1695509,540997
01174,7367417,7242073,6426547,815527
01175,2731543,5055053,4510935,544118
01175,4650000,2723403,1944403,779000
01175,543083,457623,419433,38190
01175,674913,1559343,1535177,24167
01176,3478683,3965989,3129848,836141
01176,3596257,2300542,1703450,597092
01176,5800000,4550292,3513899,1036393
01176,7424343,5299326,3795440,1503887
01177,1741000,1659558,869784,789774
01177,1767167,2191926,1707319,484607
01177,2220000,2072120,1878836,193283
01177,2535807,2046070,1752613,293457
01178,1877067,1533422,1217852,315570
01178,2110043,1785613,1482883,302730
01178,5000000,5548717,4571967,976750
01178,788333,457383,393087,64297
01179,2535000,2873931,2069618,804313
01179,3392033,2219956,1648170,571787
01179,3735225,2607588,2109341,498247
01179,5307380,2990797,2678244,312553
01180,2190000,2782250,2522300,259950
01180,324083,264976,264976,0
01180,5996667,3654760,3455157,199603
01180,750000,608082,608082,0
01181,2050000,2368220,2184190,184030
01181,3733333,2958956,2759329,199627
01181,6216667,5096298,3230931,1865367
01181,6433843,12548659,9080618,3468041
01182,3382327,2118708,1492648,626060
01182,600000,1228724,1198724,30000
01182,9369960,4599993,2329063,2270930
01182,972560,1158299,1158299,0
01183,1946439,2218760,1988490,230270
01183,2872280,1830383,964035,866347
01183,3950000,3996423,3222253,774170
01183,690000,3685697,3498577,187120
01184,14853998,8602801,6089881,2512920
01184,320333,574892,441559,133333
01184,5279255,1829365,1523675,305690
01184,673044,428889,382946,45943
01185,13519330,3209229,2173583,1035646
01185,3808616,3674143,3320413,353730
01185,4100000,4863793,4083196,780597
01185,6729377,5586745,3112575,2474170
01186,4222741,3412455,2974635,437820
01186,5557600,3598868,2854998,743870
01186,5861237,3779783,2539566,1240217
01186,700000,1122744,987744,135000
01187,2070385,3130128,2363761,766367
01187,6511661,4650975,3601768,1049207
01187,654800,134100,134100,0
01187,6898791,4921970,3722286,1199683
01188,3557227,2876785,2460038,416747
01188,4000000,3670955,2701715,969240
01188,5987530,2397546,1926906,470640
01188,711816,471057,397413,73644
01189,2030000,1376558,1285508,91050
01189,3000000,2271561,1736532,535029
01189,3026667,2770820,2055184,715637
01189,5961831,12381514,10532362,1849152
01190,5360323,2605522,2000475,605047
01190,6633333,7505818,4762618,2743200
01190,7051173,4775346,3086549,1688797
01190,8462260,2848123,2128053,720070
01191,1068000,710869,710869,0
01191,1420800,6790005,447722,6342283
01191,3000000,2753115,2483115,270000
01191,6133279,5111421,3490005,1621416
01192,2262093,2638433,2016880,621553
01192,3393993,2148900,1424290,724610
01192,3397630,5138896,4338193,800703
01192,5744314,4356434,3753557,602877
01193,4000000,4850713,4136853,713860
01193,5200000,2897890,1643724,1254167
01193,542580,2198075,2198075,0
01193,5857700,6060439,4323617,1736823
01194,1884240,1885994,946644,939350
01194,5055487,2233143,2048010,185133
01194,8739792,5131695,2878382,2253313
01194,9032840,9346736,7158777,2187959
01195,2000000,2768129,2372295,395833
01195,3753443,7508137,7080547,427590
01195,5737487,3916279,3008989,907290
01195,6662333,4387737,4327603,60133
01196,3000000,2174827,1597961,576867
01196,4371893,4888094,3844729,1043366
01196,4837175,2865364,2022269,843095
01196,6150000,4961184,3080397,1880787
01197,1650000,1786762,1133012,653750
01197,2016667,692460,615793,76667
01197,5526682,5302047,4214975,1087072
01197,7459830,4445739,2433606,2012133
01198,1895000,2069463,1911973,157490
01198,3766667,4901361,4392424,508937
01198,6266667,5081213,3445904,1635310
01198,6900000,6424626,5068836,1355790
01199,10664490,7926894,4731899,3194995
01199,13981242,9050314,7035820,2014493
01199,3229907,1369151,1253534,115617
01199,8300000,6112283,4690023,1422260
01200,11428540,4397381,1433071,2964310
01200,1437000,1080553,1016353,64200
01200,3200000,5301924,4986194,315730
01200,3496760,6419786,5817025,602760
01201,3770237,3082669,2632882,449787
01201,4720000,5343866,3912046,1431820
01201,5541867,3088883,1829854,1259028
01201,66667,867249,758137,109112
01202,2333333,982733,595733,387000
01202,3349000,3582748,2924068,658680
01202,3414540,992282,835490,156792
01202,3828375,4061613,3561303,500310
01203,2316667,2021917,1755017,266900
01203,5288223,3823700,2728253,1095447
01203,6162943,5598000,4751337,846663
01203,7294521,3740155,2473605,1266550
01204,2807692,2345108,1814067,531041
01204,2888240,2490712,2242738,247973
01204,3235560,3146950,2906570,240380
01204,4930747,3656390,2699857,956533
01205,1023333,805416,752826,52590
01205,1186233,1183307,1026350,156957
01205,2950000,2220767,1991457,229310
01205,3066667,3117481,2559397,558083
01206,0,861773,819613,42160
01206,4705250,3342158,2086332,1255827
01206,590000,5641849,5582196,59653
01206,6803265,3490200,2138335,1351865
01207,1810,1575573,1478740,96833
01207,320800,788788,585898,202890
01207,4602467,5013630,4363677,649953
01207,603333,394593,359593,35000
01208,1497340,2426820,2384095,42724
01208,2128760,1705576,1507576,198000
01208,634167,642333,614833,27500
01208,7196566,6891535,6028015,863520
01209,1501325,1700666,1684933,15733
01209,3245130,2061503,1630154,431350
01209,4326093,3540883,2531314,1009569
01209,832653,554952,269119,285833
01210,1433333,1455838,1180018,275820
01210,3059000,2119162,1709262,409900
01210,3833333,2889066,2277422,611643
01210,6680000,7587277,4438542,3148735
01211,2817970,3539990,3294500,245490
01211,3962180,2559501,2199957,359544
01211,4656423,2510724,1716504,794220
01211,9700000,3087129,1646004,1441125
01212,1990150,1301213,917398,383815
01212,2750440,2755081,2093381,661700
01212,491000,629017,610350,18667
01212,4933333,5327999,4978403,349596
01213,1137667,1968859,1638729,330130
01213,1408340,1018964,877797,141167
01213,1678293,2272895,2233693,39202
01213,900850,2310570,2047017,263553
01214,1398133,2405327,2170994,234333
01214,3025190,1951750,1600895,350855
01214,5200000,1780119,1065702,714417
01214,5951000,2824822,1989547,835275
01215,1454640,1872074,1867908,4167
01215,1784320,758388,758388,0
01215,2500000,2120462,1962279,158183
01215,3221500,3571572,2760402,811170
01216,1316667,1292693,1085390,207303
01216,2166667,3560347,3233680,326667
01216,4669000,2549887,2220297,329590
01216,623750,637193,543860,93333
01217,1002200,1097073,1097073,0
01217,2070000,1078015,886255,191760
01217,4606950,4607034,3736355,870679
01217,7239484,5196788,4290244,906544
01218,1500000,1440645,956078,484567
01218,2500000,2497663,1909163,588500
01218,4850000,3980093,3730093,250000
01218,6920000,4382721,3482870,899851
01219,1230000,2784824,2438404,346420
01219,1317083,470283,336949,133333
01219,2206463,2017917,1722567,295350
01219,8021053,4599354,1855484,2743870
01220,1282333,2716621,2103621,613000
01220,6133333,2728642,2148462,580180
01220,618899,387232,327232,60000
01220,9747333,4605066,2893333,1711733
01221,1083000,780581,560961,219620
01221,2483333,2016103,1824586,191517
01221,3513123,2048397,1649981,398417
01221,6264982,5808522,4229659,1578863
01222,2120000,2177936,2045706,132230
01222,450450,493500,338500,155000
01222,4896680,4434255,2459587,1974668
01222,5487727,3742511,3367926,374585
01223,3265000,2024786,1703076,321710
01223,514000,1607800,1607800,0
01223,6008177,4816231,3638941,1177290
01223,6385330,5245103,4393173,851930
01224,1078343,630409,508742,121667
01224,1420250,559700,445700,114000
01224,4385500,2822164,2486105,336059
01224,5700000,3975275,3080135,895140
01225,2200000,1320033,804789,515244
01225,3626875,3697744,3104364,593380
01225,545320,1656062,1536267,119795
01225,748333,278101,277435,667
01226,1243854,1427552,1066782,360770
01226,4233333,2466048,1881815,584233
01226,6229091,6268896,4862072,1406824
01226,820800,627646,501161,126485
01227,0,1252435,1241935,10500
01227,1384000,568408,432035,136373
01227,3200000,3505130,2738100,767030
01227,3525083,2891413,2467163,424250
01228,1500000,1323287,1154667,168620
01228,3000000,1833134,1340684,492450
01228,4150000,4436763,3061763,1375000
01228,5188790,6237725,5869544,368181
01229,10001623,7518731,5862099,1656632
01229,2380,1971018,1925018,46000
01229,4143330,2121352,1146686,974667
01229,5744590,2932838,2489118,443720
01230,1520643,754962,485395,269567
01230,1706983,2209917,2014160,195757
01230,2665340,1496088,1346808,149280
01230,463000,633155,608155,25000
01231,2200000,1538747,1135701,403046
01231,3918000,1296053,1139313,156740
01231,704570,325194,267694,57500
01231,7697168,4777820,3880124,897695
01232,2613000,1922102,1650202,271900
01232,2858633,2707003,2400476,306527
01232,6719530,2205920,1758760,447160
01232,8250622,6997676,5130581,1867095
01233,1915150,1373999,1008362,365637
01233,3046557,1959067,1681800,277267
01233,3513333,4277943,2972796,1305147
01233,8539950,5077679,3047109,2030570
01234,1445673,854045,629378,224667
01234,1933333,2877853,2568897,308957
01234,3027520,1955417,1616322,339095
01234,4333333,4093046,3660929,432117
01235,2839933,2140697,1800487,340210
01235,3382000,2091724,1847184,244540
01235,5723943,3561985,2758399,803587
01235,8545000,9265106,7726826,1538280
01236,3007893,2135090,1688240,446850
01236,3546000,2752718,2185585,567133
01236,3566000,3359232,2755862,603370
01236,5089643,3459444,2909034,550410
01237,2397610,1744100,1564655,179445
01237,3906167,1420912,1215455,205457
01237,4178333,2475948,1622998,852950
01237,4229877,5147182,4125602,1021580
01238,1437510,1032844,634771,398073
01238,2502833,1574711,1306398,268313
01238,2700000,1564331,1001154,563177
01238,2909233,1636535,1386141,250393
01239,1584077,2052043,1885443,166600
01239,1627000,2648554,2402734,245820
01239,4227000,1487325,1188515,298810
01239,5214667,2845115,2560880,284235
01240,1099000,2700480,2410480,290000
01240,2120000,937900,752390,185510
01240,2166667,3113238,2780198,333040
01240,6760433,4111335,2749597,1361738
01241,2666667,2347476,1846476,501000
01241,3336000,2168106,1970336,197770
01241,794250,796375,666375,130000
01241,988681,3795067,2907957,887110
01242,1067000,5039079,3945679,1093400
01242,2201346,2017115,1724462,292653
01242,5369133,3477687,2998147,479540
01242,847820,720895,687562,33333
01243,1183333,1384409,1219439,164970
01243,2887640,1656364,1370358,286007
01243,4250000,2536800,1640183,896617
01243,633443,381458,327708,53750
01244,1500000,1247376,1004658,242717
01244,1995000,2307533,1693816,613717
01244,4596667,2705226,2367906,337320
01244,802380,1401843,1285843,116000
01245,1775990,1771820,1311050,460770
01245,3325333,3695524,2716286,979237
01245,3643793,2077875,1717042,360833
01245,4596667,3176715,2614568,562147
01246,1215683,707983,664983,43000
01246,2560820,2326320,1902531,423788
01246,3017700,2978776,2114056,864720
01246,6730050,4643648,2956954,1686694
01247,1659333,4365799,4084456,281343
01247,1846823,880136,795239,84897
01247,4966667,4800848,3891582,909267
01247,706688,774488,764282,10206
01248,3261283,3348108,2982705,365403
01248,3737523,2052092,1458525,593567
01248,4421700,2892589,2414683,477906
01248,714350,813365,673032,140333
01249,2744973,1673954,1345591,328363
01249,3000000,4510987,2834957,1676030
01249,3723250,1917114,1297579,619535
01249,824521,731510,731510,0
01250,2458630,2424967,1842250,582717
01250,4520100,2579847,2292247,287600
01250,6500000,6527587,5996346,531241
01250,934380,1181353,1073020,108333
01251,3300460,2164770,1791074,373697
01251,3950000,5659608,4445038,1214570
01251,4611240,2712165,2253581,458583
01251,5076250,3739914,2583887,1156027
01252,2304693,1570950,1424283,146667
01252,5787320,4004841,3074501,930340
01252,6230429,4453064,2602796,1850268
01252,8236800,4703044,1517534,3185510
01253,2605600,2356769,2047793,308977
01253,3540270,2882643,2197878,684765
01253,606667,880551,699426,181125
01253,6193208,6205699,4519858,1685841
01254,1885733,2536022,2359859,176163
01254,4175538,2824048,2135993,688055
01254,4493433,3364835,2968005,396830
01254,5216873,3533114,2086400,1446713
01255,1023333,646880,646880,0
01255,4369390,3466950,3074423,392527
01255,6242857,3735333,2502227,1233107
01255,988430,943920,877254,66667
01256,1694147,1477771,1404437,73333
01256,4668870,4657312,3598276,1059037
01256,502583,1170482,1074272,96210
01256,841120,982767,812767,170000
01257,4667147,839745,775588,64157
01257,4828625,4302482,3113845,1188637
01257,5561240,3881469,3270883,610587
01257,5704333,3272706,2470640,802067
01258,11093943,5614233,3287706,2326527
01258,1991727,1479993,1165760,314233
01258,2380290,1834339,1635279,199060
01258,391500,619507,504174,115333
01259,2676587,2296669,1786449,510220
01259,4295447,3129651,2616357,513294
01259,4756667,3203785,2497850,705936
01259,969390,1318110,1136340,181770
01260,2136000,656352,506552,149800
01260,5423080,4326109,3334519,991590
01260,755667,945476,742142,203333
01260,8200227,4544080,2880213,1663867
01261,2254037,655991,452391,203600
01261,3236667,3641700,2735924,905776
01261,3307260,2919818,2578986,340832
01261,3370660,2435929,2240236,195693
01262,1250000,1132272,928072,204200
01262,1853150,1656630,1336630,320000
01262,2668035,1910584,1551807,358778
01262,5837277,5131935,3108115,2023820
01263,1400000,1731568,1525205,206363
01263,2667947,2768446,2537840,230607
01263,4471000,2959846,2846532,113313
01263,6426143,5444615,3602082,1842533
01264,13681610,5885762,3438495,2447267
01264,1691350,1366817,1161817,205000
01264,1801347,1507737,1457795,49942
01264,3536333,3354182,2775596,578587
01265,1086150,564835,561835,3000
01265,2080000,1928572,1467406,461167
01265,3009150,2134353,1678743,455610
01265,4703382,3496684,2789019,707666
01266,2253750,963396,843396,120000
01266,5104067,4163173,3400320,762853
01266,695595,830217,806087,24130
01266,9947463,5774143,3478662,2295482
01267,11681340,12211389,10430909,1780480
01267,1208198,1264521,1256521,8000
01267,1800000,1399045,1231242,167803
01267,3098417,4025746,2832450,1193296
01268,3160933,1823453,1404753,418700
01268,3500000,2551049,1677709,873340
01268,3594725,3084618,2281774,802844
01268,7408897,7713820,5339953,2373867
01269,0,2041545,1377050,664495
01269,3153792,2289951,1926611,363340
01269,690480,1555306,1316306,239000
01269,7696901,9377147,3711855,5665292
01270,2814600,1925313,1587813,337500
01270,4203163,2178635,1562445,616190
01270,6356533,4130431,3743764,386667
01270,6372770,3285564,1650587,1634977
01271,2060000,1663707,1355374,308333
01271,2107500,2617626,2610126,7500
01271,2440900,2036717,1785130,251587
01271,3096853,2270037,1673852,596186
01272,1211057,1484682,1303795,180887
01272,3870370,2095227,1580487,514740
01272,4228317,2719599,2139953,579647
01272,5367727,4967878,3936525,1031353
01273,133333,2055923,1966890,89033
01273,1368434,1118852,1088852,30000
01273,1428324,1830420,1830420,0
01273,3533923,2547666,1429003,1118663
01274,14431120,11449663,8457553,2992110
01274,3000000,3039899,2199263,840635
01274,3268707,1705653,1223907,481747
01274,5463240,2505089,1945669,559420
01275,3356678,2042422,1813662,228760
01275,3698053,3409180,2297523,1111657
01275,5167040,2826816,1833676,993140
01275,7966667,7018760,4377786,2640973
01276,11055673,3991667,1896586,2095081
01276,4541310,3663256,2967946,695310
01276,4640976,3478780,1262559,2216221
01276,9271810,5666167,3366780,2299387
01277,2595410,1832131,1531334,300797
01277,2957440,3242729,2597212,645518
01277,4314022,4976794,4435274,541520
01277,6579000,4498457,2160361,2338096
01278,2708000,1645668,1345348,300320
01278,3396000,3108085,2298462,809623
01278,620000,1740993,1517876,223117
01278,780670,514300,471800,42500
01279,2519020,2022197,1242065,780132
01279,5019000,3713767,2598147,1115620
01279,5800000,2469554,2158652,310901
01279,920910,667622,604599,63023
01280,1499710,1386966,1386966,0
01280,2352652,1462282,1104889,357393
01280,3000000,3858910,2597408,1261502
01280,3602630,3071886,1625706,1446180
01281,2707380,2348735,2141355,207380
01281,4751377,3335810,2177460,1158350
01281,4989068,2848452,2528862,319590
01281,5606420,7556709,5574023,1982686
01282,10702630,6005851,3295542,2710308
01282,1274333,912693,852692,60000
01282,1790000,1887803,1770767,117036
01282,2031000,1283721,1242471,41250
01283,4233333,4203006,3414149,788857
01283,4294531,2248224,2111141,137083
01283,6026241,3284621,2179324,1105297
01283,6327782,5000545,2997010,2003535
01284,2760000,2977391,2143961,833430
01284,3674503,2807199,1857498,949701
01284,5214283,3403052,2920726,482327
01284,653750,1681215,1530185,151030
01285,2700000,1382715,1245215,137500
01285,3897625,6216460,3521621,2694839
01285,5360000,2958457,2588182,370275
01285,5567373,5241425,4837669,403757
01286,1393333,1186324,1132157,54167
01286,4397530,2808404,2371294,437110
01286,4883333,3414660,2285744,1128917
01286,5863713,3120520,2161616,958903
01287,1783333,2198960,1871879,327081
01287,2000000,2186722,1790180,396542
01287,2500000,1996789,1838609,158180
01287,597433,510697,489031,21667
01288,2500000,2372163,1999395,372768
01288,3832467,3210436,2848113,362323
01288,4740093,3697917,2808257,889661
01288,6800000,4619102,3820225,798877
01289,2059737,1685449,1370875,314573
01289,3288000,1918226,1629499,288727
01289,3400000,2933123,2118790,814333
01289,5946648,4150214,3265847,884367
01290,2584417,2186342,1890999,295343
01290,2800000,1491110,1415277,75833
01290,3237617,3198992,2960055,238937
01290,3592264,2034380,1427040,607340
01291,3241240,2314303,1813275,501028
01291,4082003,4135544,2163847,1971697
01291,6755426,3898130,1941059,1957071
01291,815150,573136,573136,0
01292,2225000,1988131,787543,1200588
01292,3512480,2523019,2008094,514925
01292,4023209,3524944,2946168,578777
01292,515420,1570413,1548747,21667
01293,1267610,1064832,1024832,40000
01293,2348420,2301341,1747828,553513
01293,5300000,5089096,4153302,935793
01293,7938000,3717746,3081991,635755
01294,1870000,2697373,2656373,41000
01294,2015296,3367260,2848210,519050
01294,2146417,1297240,1047240,250000
01294,500000,976829,816076,160753
01295,2084637,2089853,1855833,234020
01295,3509497,3194172,2696414,497758
01295,4206229,2054432,1470659,583773
01295,7602856,4279672,3154482,1125190
01296,2178797,1507554,1330894,176660
01296,4994773,3205597,2450957,754640
01296,696667,991777,758443,233333
01296,8382470,3445760,2429750,1016010
01297,1920000,1291566,1032566,259000
01297,1941740,1572658,911418,661240
01297,4376615,3681563,2957620,723943
01297,5960000,2424223,1693603,730620
01298,10250000,6379313,4345247,2034066
01298,200000,1781839,1697939,83900
01298,2916667,2575212,1995868,579344
01298,3946242,3928895,2771617,1157278
01299,1122667,982405,892405,90000
01299,3820000,3552151,2425289,1126862
01299,8958547,7780512,5308170,2472342
01299,9273205,5617754,3684459,1933295
01300,2329377,1718319,1439845,278473
01300,2913333,2412710,1939730,472980
01300,8300000,4541122,2725962,1815160
01300,9416667,5691640,4439347,1252293
01301,2320062,1904892,1709752,195140
01301,3632600,3091125,2623008,468117
01301,4052788,2538034,1033872,1504162
01301,4844810,3712145,2848685,863460
01302,15182240,7999460,3368904,4630557
01302,1920000,4195400,3173453,1021947
01302,441900,899810,861290,38520
01302,4769000,4785552,3069862,1715690
01303,2370000,2244714,1228021,1016693
01303,4877325,4312553,2982088,1330465
01303,5100000,5591972,3773972,1818000
01303,7150000,10121795,8073621,2048174
01304,10688470,5514725,2956922,2557803
01304,1588047,2636728,2526114,110614
01304,5474000,4679585,3546984,1132600
01304,5565000,3297400,1978013,1319387
01305,1439333,1042180,855513,186667
01305,2740000,2212909,2035463,177447
01305,5902613,3601794,2749064,852730
01305,9445147,8735585,7163598,1571987
01306,2185625,2723116,2013817,709300
01306,3277567,3813621,3140818,672803
01306,3375667,2925427,2203370,722057
01306,3644250,3064650,2558558,506092
01307,12983585,6815275,2961990,3853285
01307,1998216,10825653,10469823,355830
01307,3041000,1816283,774166,1042118
01307,6153333,2788060,2514177,273883
01308,1403500,3148880,2091960,1056920
01308,3246270,1762525,1622263,140262
01308,8037543,8701066,5930089,2770977
01308,9192290,8431836,5447780,2984056
01309,12593547,9649053,5962816,3686237
01309,1471440,1737606,1479606,258000
01309,3851057,3023043,2776910,246133
01309,5400000,3266802,2208458,1058344
01310,1533780,991118,671118,320000
01310,2807800,1257825,859405,398420
01310,5328900,3921781,3573628,348153
01310,799200,1002340,977340,25000
01311,1091560,516933,446933,70000
01311,3484000,1709325,1357525,351800
01311,366533,2913129,2211002,702127
01311,940000,1055724,830844,224880
01312,1090993,1358794,855294,503500
01312,4480000,3292639,2129759,1162880
01312,5380000,1582954,1109784,473170
01312,5703812,4009072,2576552,1432520
01313,1500000,715226,579096,136130
01313,1500000,962017,832017,130000
01313,2362427,1914060,1642503,271557
01313,9006723,10175154,6660493,3514661
01314,3000000,7432977,5650314,1782663
01314,4117977,3269297,1886899,1382398
01314,4623750,1655591,754221,901370
01314,7470000,7176034,6153034,1023000
01315,1000000,341784,313944,27840
01315,1172000,4974615,4877515,97100
01315,1605527,2843292,2786625,56667
01315,5486690,4921143,1290027,3631117
01316,2700715,1595194,1291399,303795
01316,3179200,4602340,3954056,648283
01316,4646040,4283526,3859773,423753
01316,503000,253345,225505,27840
01317,1294567,995351,955351,40000
01317,1666667,1419515,1015428,404087
01317,750000,917815,917815,0
01317,954167,787477,559143,228333
01318,0,849602,648752,200850
01318,1046667,921670,914670,7000
01318,1147955,1831075,1324075,507000
01318,5393667,2079644,1616544,463100
01319,2596667,1855083,1661903,193180
01319,3520517,1633587,1280734,352853
01319,3840561,1721373,1131767,589607
01319,5068500,4836550,3538450,1298100
01320,1864261,1559825,1397948,161877
01320,3908420,3457205,2662620,794585
01320,4429857,4721727,2023162,2698565
01320,551667,364223,332567,31657
01321,1793000,2556952,2122118,434833
01321,1819248,2140919,1454669,686250
01321,4166667,3357701,2494152,863549
01321,5360485,5413444,1566764,3846680
01322,2863333,2216004,1943024,272980
01322,2976817,1994360,1451206,543153
01322,3050000,1690905,1437395,253510
01322,656645,509189,499523,9667
01323,1137873,1132524,974790,157733
