"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
3139765,2749665,390100,3,06,5
3140186,2212739,927447,4,07,6
3140500,2424448,716052,5,10,8
3140537,2866560,273977,2,04,3
3141087,1559837,1581250,5,10,8
3141393,1371948,1769445,3,05,4
3141587,2166440,975147,4,08,7
3142677,2228817,913860,3,06,5
3143563,2145536,998027,3,06,4
3144904,2260188,884717,4,08,7
3145355,2207535,937820,3,06,5
3145779,2572034,573745,4,07,5
3147258,1968458,1178800,3,05,4
3150605,1785828,1364777,4,07,6
3150621,2465179,685442,5,09,8
3150652,2858297,292356,1,02,2
3150899,2126249,1024650,3,06,5
3151893,2496516,655377,3,06,4
3152695,1871930,1280765,4,08,7
3153354,2356084,797270,4,08,7
3153552,2334292,819260,4,07,6
3153630,2783947,369683,2,04,3
3153996,1308336,1845660,4,07,6
3154573,2842713,311860,2,03,3
3155113,2503215,651898,4,07,6
3155945,2916958,238987,3,06,5
3156258,2525054,631204,4,07,5
3156560,1578328,1578232,3,05,4
3157569,1808189,1349380,2,04,3
3157872,2622492,535380,3,06,5
3158425,2387758,770667,4,08,6
3158671,2507504,651168,4,07,5
3159118,2797765,361353,3,06,4
3159342,2677116,482226,4,07,5
3160358,1873785,1286573,4,07,6
3160585,2524785,635800,4,08,7
3160675,2485001,675673,4,07,6
3160971,1516139,1644831,4,07,6
3161253,2068957,1092296,3,05,4
3161302,1836942,1324360,3,05,4
3161811,2537337,624473,3,06,4
3161874,2772708,389166,3,05,4
3163212,2062202,1101010,5,09,8
3163317,2645902,517415,2,03,2
3163568,2843326,320242,4,08,6
3164517,1892561,1271956,3,05,4
3164780,2148881,1015899,3,05,4
3165073,2210729,954344,4,08,7
3165158,2830565,334593,2,03,3
3165378,1893760,1271618,4,08,7
3166035,2015672,1150363,5,09,8
3166171,2904671,261500,2,04,3
3166818,2875152,291667,3,06,5
3166861,2716143,450718,4,07,6
3167253,1409802,1757451,1,02,2
3167445,2644216,523228,3,06,5
3168453,2486824,681629,4,07,6
3169119,2444045,725073,3,05,4
3169200,2550164,619037,4,08,7
3169412,1683620,1485792,4,07,6
3169472,2063505,1105967,4,07,5
3169764,2753392,416372,5,09,8
3170084,2187027,983057,5,09,8
3170855,1945553,1225302,5,09,7
3170877,2324610,846267,4,07,5
3170896,2268300,902596,4,08,7
3171095,2679634,491461,4,08,7
3171532,2504648,666884,3,06,5
3171785,2124515,1047270,5,09,8
3172419,2663169,509250,3,06,5
3172775,1778368,1394408,4,07,6
3172836,2818087,354749,4,07,6
3172980,3156730,16250,2,04,4
3173273,2235209,938064,2,04,3
3173299,2286119,887180,2,03,3
3173393,2462910,710483,4,08,6
3173613,1982555,1191058,4,07,6
3174267,2993018,181249,2,04,4
3174375,2571374,603001,3,06,5
3174982,2381707,793275,4,08,6
3175455,2203667,971788,4,07,6
3175960,2951201,224759,4,07,6
3176459,2717459,459000,4,07,6
3177330,1711126,1466205,3,05,4
3177500,2354123,823377,3,05,4
3177975,2604557,573418,4,08,7
3178554,2011107,1167447,4,08,7
3178873,2940540,238333,2,04,3
3178930,2559680,619250,4,08,7
3178970,2722129,456841,4,07,6
3179640,2597675,581965,4,08,7
3179673,2193339,986333,1,02,2
3179762,2770911,408851,3,06,5
3179819,2655843,523977,3,06,4
3179890,2571819,608071,3,06,5
318060,310353,7707,1,02,2
3181069,2359799,821270,3,05,4
3181484,1601211,1580273,5,09,8
3181512,1994804,1186708,4,08,7
3181704,1567170,1614534,3,05,4
3181840,2329857,851983,3,06,4
3182241,2197527,984714,3,06,5
318248,318248,0,1,01,1
3183317,1950769,1232549,4,07,5
3183673,2031880,1151793,3,05,4
3183980,2798206,385773,3,05,4
3184057,2551194,632863,4,08,7
3184107,2430021,754086,3,06,5
3185355,3148408,36947,3,06,5
3185500,2489570,695929,4,08,6
3186200,1849666,1336534,3,06,5
3186988,1996856,1190132,3,06,5
3187539,1799077,1388462,5,10,8
3187794,2830067,357727,2,04,4
3187891,2469466,718425,3,06,5
3188264,2418089,770175,3,06,5
3188668,2632688,555980,2,03,3
3189872,2418652,771220,5,09,8
3190121,2337366,852756,3,06,4
3191322,1990904,1200418,3,05,4
3191469,1643659,1547810,3,05,4
3191471,2742448,449023,4,07,6
3192113,2753751,438362,1,02,2
3192236,2916907,275329,4,07,5
3192240,3018856,173383,1,02,2
3192421,2758133,434288,3,06,4
3193849,1633146,1560703,2,04,3
3193986,1869966,1324020,4,08,7
3194143,2300253,893890,4,08,6
3194758,1895743,1299015,4,08,7
3194988,1708240,1486748,3,06,5
3196769,2830895,365873,3,05,4
3197202,3128236,68966,1,02,2
3199982,2276309,923673,3,05,4
3200259,2488418,711842,3,06,5
3200724,2829607,371117,3,05,4
3200848,2560515,640333,2,03,3
3201424,1904414,1297011,4,07,6
3201802,2494526,707277,2,03,3
3202125,2145713,1056412,3,06,4
3203529,1848834,1354696,1,01,1
3203766,2665839,537927,4,07,6
3203896,2740461,463435,3,06,5
3205635,2657520,548115,4,07,5
3205654,2364992,840662,5,10,8
3205804,3205804,0,3,05,4
320584,293918,26667,1,01,1
3207139,2857139,350000,3,05,4
3209690,1995654,1214037,5,09,7
3211218,2239553,971665,3,06,5
3212146,2112963,1099183,4,07,6
3212317,1837107,1375210,5,09,8
3212953,2435439,777514,4,07,6
3213263,2440868,772395,3,06,5
3214099,2543264,670835,3,06,5
3214310,3006560,207750,1,02,2
3215011,2060640,1154371,4,08,6
3216248,2365307,850942,5,09,8
3216884,2347637,869247,5,09,7
3217007,1788907,1428101,4,08,6
3217507,1935117,1282391,5,09,8
3217599,3068864,148736,3,05,4
3217683,2340326,877357,4,07,6
3218036,1948172,1269864,4,08,7
3218679,2095606,1123073,2,03,3
3218823,2109815,1109008,3,06,4
3219951,2868831,351120,3,05,4
3220366,2566543,653823,5,09,7
3220438,2688738,531699,4,07,6
3221115,1959829,1261287,4,08,6
3221227,2525555,695672,5,09,8
3221551,2948277,273274,3,06,5
3222393,1774680,1447713,2,04,4
3222499,1707709,1514790,4,07,6
3222571,2052746,1169825,3,06,5
3222578,2922679,299899,3,06,5
3223464,2689994,533470,3,06,5
3223628,2720526,503103,3,06,5
3224075,1587958,1636117,5,09,8
3224642,2423719,800923,2,04,3
3224691,2287349,937343,5,09,8
3224805,2182145,1042660,2,04,3
3225551,3025551,200000,3,06,5
3225598,2779338,446260,3,06,4
3225843,2654433,571410,5,09,8
3225925,2339980,885945,4,07,5
3226024,2243741,982283,3,05,4
3226810,2608540,618270,2,03,3
3226893,3160820,66073,2,04,3
3227357,2466939,760418,3,05,4
3227881,2892973,334908,3,06,5
3227950,1992579,1235371,3,06,5
3229067,2333863,895203,2,04,4
3230582,2640753,589829,4,08,6
3230798,942218,2288580,1,01,1
3230832,1544610,1686222,2,03,3
3231379,2993379,238000,3,05,4
3232506,2596792,635713,4,08,7
323281,323281,0,1,01,1
3233595,2443809,789787,4,07,5
3233737,2250891,982847,5,09,7
3235027,2904216,330811,3,06,5
3235238,2861414,373824,2,03,3
3235279,2901181,334098,3,05,4
3235457,3039290,196167,3,05,4
3235656,1739096,1496560,5,10,8
3236449,2648657,587792,3,05,4
3236547,2778159,458388,4,07,5
3236865,2367580,869285,4,08,6
3237140,2667473,569668,3,06,5
3237370,2740370,497000,4,07,6
3237606,2249088,988518,4,08,6
3237738,2999398,238340,2,04,3
3238027,1555412,1682615,3,05,4
3238216,2565186,673030,2,04,3
3239198,2346653,892545,5,09,8
3239423,1972093,1267330,3,06,5
3240516,1767816,1472700,4,07,6
3241612,1151612,2090000,2,04,4
3241761,2879061,362700,3,05,4
3241866,2197364,1044502,4,07,6
3242019,1840072,1401948,5,10,8
3242155,1357710,1884445,4,08,7
3242386,2424382,818004,4,07,6
3242452,1593123,1649329,3,06,5
3242923,2424807,818116,4,07,6
3243076,1972106,1270970,4,07,5
3243328,2079835,1163493,3,06,5
3243502,2898833,344669,1,02,2
3243801,2475687,768115,5,09,7
3244165,1791305,1452860,5,09,8
3244239,2440361,803878,2,04,3
3244423,2377159,867264,4,07,5
3244621,2927326,317295,1,02,2
3246111,2935904,310207,3,06,5
3246626,2532613,714012,3,06,5
3246982,856982,2390000,3,05,4
3247299,2745478,501822,1,02,2
3247364,2508545,738818,3,05,4
3248706,2467248,781459,2,04,3
3248913,2174543,1074370,3,06,5
3248951,1805100,1443852,3,05,4
3250122,2565964,684158,3,06,4
3250244,3125932,124313,2,04,3
3251713,2959263,292450,3,06,5
3252154,1882510,1369644,5,09,8
3252694,2110819,1141875,3,05,4
3252935,2971202,281734,3,05,4
3253572,1995115,1258458,5,09,8
3254276,2078749,1175527,4,08,7
3254343,2816338,438006,2,03,3
3254447,2325874,928573,3,06,4
3254611,1875961,1378650,4,07,5
3255240,2642780,612460,5,09,8
3256124,2655797,600328,3,05,4
3256530,1936240,1320290,3,06,5
3257000,2295482,961518,4,08,7
3257442,2314060,943381,4,07,6
3259442,2483688,775754,3,06,5
3259815,2778340,481475,3,06,4
3261396,2776142,485254,2,04,3
3264095,1531404,1732691,4,08,6
3264507,2095645,1168862,2,04,3
3264663,2833459,431204,3,05,4
3265512,3060822,204690,3,06,5
3266677,3015681,250995,3,05,4
3266858,2618719,648138,3,05,4
3267802,2565785,702018,3,05,4
3268969,2666248,602720,4,07,6
3269844,2182524,1087320,4,08,6
3271772,2705396,566377,4,08,6
3271907,1875350,1396557,4,07,5
3272174,2924861,347313,4,08,7
3272600,2255301,1017300,5,09,8
3272642,2196091,1076551,3,06,5
3273383,2941176,332207,2,04,3
3273937,2887057,386880,4,07,6
3274245,3057880,216365,2,03,3
3274282,2964594,309688,3,05,4
3275693,2522969,752723,2,04,3
3277003,2630388,646615,5,09,8
3277412,1900037,1377375,4,08,7
3277502,2736773,540728,2,03,3
3278247,2118762,1159485,3,06,5
3278613,2327951,950662,4,07,5
3279126,2896043,383083,4,07,5
3279131,2359131,920000,2,03,3
3279609,2778529,501080,4,08,6
3280440,2407475,872965,4,08,7
3280902,2596386,684517,3,06,5
3281124,1576733,1704392,3,05,4
3282019,2855922,426097,3,05,4
3282220,2372702,909517,5,09,8
3282224,2495450,786774,2,04,3
3283214,2170040,1113173,4,07,5
3283242,3041420,241823,4,07,6
328330,328330,0,1,01,1
3284138,2501278,782860,4,07,5
3284228,2206665,1077563,4,08,6
3284363,2816829,467534,3,06,4
3285706,2308096,977610,3,06,5
3286256,1941486,1344770,3,06,5
3286644,2244317,1042327,5,10,8
3286665,2841997,444668,3,05,4
3287190,2428898,858292,2,04,4
3287291,2135966,1151325,2,04,3
3288127,1927030,1361097,3,06,5
3288417,2009787,1278630,5,09,8
3288454,2708879,579576,4,08,6
3288686,2362141,926545,5,09,8
3288707,2473957,814750,4,08,7
3289510,3171910,117600,4,07,5
3289632,2288301,1001331,3,05,4
3290613,2630860,659752,3,05,4
3290906,2697339,593568,4,08,7
3291699,3058639,233060,2,03,2
3291868,2458650,833218,4,07,6
3292618,1858888,1433730,5,09,8
32928798,28510204,4418593,5,10,8
3293542,2377482,916060,4,08,6
3293565,3213565,80000,3,05,4
3294520,3270520,24000,3,05,4
3294737,2438254,856483,3,06,5
3294870,2736042,558828,3,06,5
3294920,1895111,1399809,4,07,5
3295386,2562803,732583,4,07,6
3295537,2000831,1294706,5,09,7
3295575,2127685,1167890,4,07,5
3295601,1424929,1870672,5,10,8
3296060,2478219,817842,4,08,6
3296062,2787954,508108,3,06,5
3296254,1859176,1437078,1,01,2
3297175,2493839,803336,3,05,4
3297442,2592505,704937,4,07,5
3297551,1429926,1867625,3,06,5
3297610,1119942,2177668,5,09,8
3298072,3113200,184873,3,05,4
3298149,2991247,306903,3,05,4
3298959,2583525,715433,4,08,6
3299081,2781481,517600,2,04,4
3299901,2751901,548000,3,05,4
3300265,2903427,396838,3,05,4
3300350,2365933,934418,2,04,3
3300664,2134013,1166652,3,05,4
3301370,2879804,421566,4,08,7
3301512,2680597,620915,4,07,5
3302469,2465398,837072,4,07,6
3302829,2513699,789130,5,09,8
3304203,1313203,1991000,4,08,6
3304545,2931955,372590,2,04,4
3304819,2950354,354465,3,05,4
3305276,2495241,810036,4,07,6
3305927,2511762,794165,2,04,4
3306805,1817150,1489655,3,05,4
3306824,2491836,814988,3,05,4
3307138,2861259,445878,3,05,4
3307159,2633179,673980,4,07,6
3307279,3029872,277407,4,07,6
3307556,2618553,689003,4,07,5
3308820,2687914,620906,3,06,4
3308870,2396954,911916,4,07,6
3309164,2102741,1206423,4,08,7
3309177,2605682,703495,2,03,3
3309890,1166100,2143790,1,02,2
3310061,2556561,753500,4,08,7
3310153,2789876,520277,2,04,3
3310163,2970969,339194,4,07,5
331167,316467,14700,1,01,1
3313373,2906577,406797,4,07,6
3313553,1969952,1343601,5,10,8
3313859,2221405,1092453,5,10,8
3313871,2474513,839358,4,07,5
3314435,2825793,488642,3,05,4
3314581,2882047,432533,2,03,2
3314657,2764404,550253,4,07,5
3315082,2470172,844910,5,09,8
3315145,2509943,805202,4,07,6
3315562,3061107,254455,2,04,3
3315952,2415544,900408,4,08,7
3316145,2503662,812483,5,09,8
3316341,2221892,1094449,3,05,4
3316909,1775994,1540915,3,05,4
3316994,2421101,895893,4,07,6
3317329,2853880,463448,2,03,3
3317753,3245393,72360,2,03,3
3318197,2794867,523330,2,04,3
3318241,1646591,1671650,3,05,4
3318279,2567934,750345,4,08,6
3318487,2678090,640398,3,06,4
3318771,2486855,831916,4,08,6
3321129,2060652,1260477,5,10,8
3321279,3222878,98401,3,05,4
3321516,1980807,1340709,3,06,5
3322610,1935125,1387485,5,09,8
3323959,2624589,699370,4,08,6
3323995,2096423,1227572,3,06,4
3325536,2542391,783145,1,01,1
3325801,2238270,1087532,4,08,7
3326482,2187955,1138528,4,07,5
3326837,3032484,294353,3,05,4
3327418,2488229,839189,4,08,6
3327756,2166246,1161510,4,07,6
3328169,2504106,824063,4,07,5
3328529,2323244,1005285,3,06,5
3329215,3073165,256050,4,08,6
3329625,2207454,1122172,4,08,7
3329750,2351350,978400,4,08,7
3329826,2852484,477342,3,06,5
3329840,3329840,0,3,05,4
3329897,2902777,427120,3,06,5
333014,333014,0,1,02,2
3331377,2740814,590564,4,07,5
3331469,1475702,1855767,4,07,5
3331521,2211381,1120140,3,06,5
3331814,2555941,775873,4,07,5
3331944,2532592,799352,3,06,5
3331950,2498166,833784,3,05,4
3332360,2961342,371018,3,06,5
3332586,1988976,1343610,5,09,8
3333011,2827882,505129,3,05,4
3333879,2773159,560720,3,06,5
3333882,2562167,771715,3,05,4
3334615,2521295,813320,2,04,3
3334709,2524764,809945,3,06,5
3335477,3132627,202850,3,05,4
3335484,2223460,1112023,3,06,5
3335970,1973490,1362480,5,09,8
3336474,2784035,552438,2,04,4
3336722,2577515,759207,3,06,4
3337222,2426639,910583,3,05,4
3337839,2557014,780825,3,06,5
3338057,2486130,851927,2,04,4
3338706,2622091,716615,4,08,6
3338941,2642141,696800,3,05,4
333900,333900,0,1,01,1
3339727,2608355,731372,4,07,6
3340098,2316653,1023445,4,07,5
3340145,3104571,235574,3,06,4
3340203,2663993,676210,2,04,3
3341096,2595908,745188,2,04,3
3341330,2969172,372159,2,04,3
3341514,2158786,1182728,3,06,5
3342037,2528207,813830,4,08,7
3342371,3045618,296753,3,06,4
3342498,2674527,667972,2,03,3
3344154,2080342,1263812,3,06,4
3344462,2540933,803530,3,06,5
3345290,1753415,1591875,4,08,6
3345738,3047154,298584,2,03,3
3346284,1955712,1390572,3,06,5
334746,334746,0,1,01,1
3347574,2912751,434822,4,07,6
3347943,2497576,850367,3,06,5
3348683,2627341,721342,3,05,4
3349201,2901121,448080,4,07,5
3350266,2620302,729964,4,07,5
3350922,2703685,647237,4,08,7
3350970,2956838,394132,2,04,4
3351077,2681542,669535,3,05,4
3351863,3172602,179261,3,05,4
3351933,2986778,365155,5,09,8
3353505,1499895,1853610,4,07,5
3353860,3098444,255416,3,05,4
3354584,2488849,865735,4,07,6
3354945,2476408,878537,3,06,5
3355058,2666958,688100,4,07,6
3355568,3122505,233063,1,02,2
3355955,2498592,857363,5,09,7
3355994,2373070,982925,4,07,6
3355999,2434962,921037,3,05,4
3356000,1803572,1552428,3,05,4
3356503,2552324,804178,3,06,5
3357505,1637463,1720042,4,08,7
3357609,2763409,594200,3,06,4
3357718,1867785,1489933,3,06,5
3358382,2819463,538918,2,04,3
3358629,2625287,733341,2,03,3
3358922,2428011,930910,3,06,5
3358967,2323472,1035496,4,08,6
3358979,2819052,539927,3,05,4
3359585,2169558,1190028,3,06,5
3359846,3198080,161767,2,04,4
3360503,2247223,1113280,4,07,6
3360934,2165003,1195931,4,08,6
3361627,2676510,685117,4,07,5
3361811,2456169,905642,3,06,5
3362377,2575217,787160,5,10,8
3362717,3184317,178400,3,05,4
3362859,2986495,376364,3,06,5
3363438,2294988,1068450,4,07,5
3363938,2770876,593062,4,07,5
3364460,1247793,2116667,3,06,5
3364487,1662074,1702413,1,02,2
3365410,2695898,669512,3,06,5
3365494,2921657,443837,3,05,4
3366114,1945319,1420795,4,08,6
3366313,1653876,1712437,4,08,6
3366436,2730283,636153,3,06,5
3366833,2478006,888827,4,08,6
3366980,1918059,1448921,2,04,3
3366999,2732636,634363,3,06,5
3367395,3212809,154586,2,03,3
3367491,2431066,936425,3,06,4
3368580,2788612,579968,2,04,3
3370871,2506971,863900,4,07,6
3370963,2761455,609508,3,05,4
3371199,2260929,1110270,4,08,7
3371733,2648020,723713,3,06,5
3371990,2755316,616674,3,06,5
3373113,2253403,1119710,3,06,4
3374077,2486167,887910,4,07,6
3376051,1859544,1516508,4,08,6
3376262,1385947,1990315,3,06,5
3376377,1955827,1420550,5,09,8
3377607,1595455,1782152,5,09,8
3378166,2984064,394102,3,05,4
3378659,1409915,1968743,3,05,4
3378760,2574040,804720,3,05,4
3378818,2679068,699750,4,07,6
3379295,2171673,1207623,2,03,3
3379368,2868613,510755,3,06,5
3380528,1580396,1800132,5,10,8
3380654,2052614,1328040,2,04,3
3381518,2432678,948840,5,10,8
3381958,1678403,1703555,5,10,8
3381982,2993729,388253,4,08,6
3382438,2944413,438025,2,04,3
3382452,2304160,1078292,4,07,6
3382525,1949580,1432945,5,09,8
3382607,1236597,2146010,4,07,6
3382876,2696851,686025,3,06,5
3382980,2964220,418760,1,02,2
3383117,3323117,60000,5,10,8
3384818,2327375,1057443,4,08,6
3384827,3092779,292047,2,04,3
3385746,2327326,1058420,5,09,8
3386372,2312172,1074200,4,07,5
3387353,2876664,510689,3,05,4
3388684,2756309,632375,3,06,4
3388733,2708933,679800,4,07,5
3388818,2940879,447940,4,07,6
3389560,2209810,1179750,4,07,5
3389911,2180764,1209147,4,07,6
3389995,2870568,519427,4,07,5
3391088,2269998,1121090,4,07,5
3391217,2504693,886524,3,06,5
339200,339200,0,1,01,1
3392288,2122160,1270128,3,06,4
3393666,2366575,1027091,5,09,7
3393666,2916865,476801,2,04,4
3394600,2944470,450130,2,03,3
3395612,2775967,619645,3,06,5
3395642,2360187,1035455,4,08,6
3395859,2759118,636741,3,06,4
3396711,2763591,633120,1,02,2
3396990,2511478,885512,3,06,5
3397396,2923006,474390,3,05,4
3397759,3144259,253500,3,05,4
3398940,2860166,538774,4,07,5
3399073,2510732,888342,3,06,4
3399276,2728162,671113,4,07,6
3400729,2600239,800490,4,07,5
3400733,2728535,672198,3,06,5
3400839,1921856,1478984,4,07,5
3402434,2603514,798920,4,08,7
3402660,2888655,514005,4,07,5
3402939,2325818,1077122,4,07,5
3403173,2639794,763379,3,05,4
3403990,2667440,736550,5,09,8
3404062,2758089,645973,2,04,4
3405075,2727342,677733,3,05,4
3405095,2520109,884987,5,09,8
3405480,2388476,1017004,5,09,8
3405492,1663077,1742415,4,08,7
3405566,2778416,627150,2,04,3
3405706,2781438,624268,4,07,5
3406810,2928430,478380,4,07,5
3406998,2469254,937743,2,03,2
3407584,2319286,1088298,4,07,5
3407639,2676302,731338,3,06,5
3407666,2745375,662292,3,05,4
3408000,2671885,736115,4,07,6
3408807,3385718,23088,2,04,4
3409025,2995792,413233,3,05,4
3409830,2573416,836414,3,06,5
3409855,2109742,1300113,4,08,7
3409950,2299964,1109986,2,03,3
3411815,2260857,1150958,4,08,6
341293,309293,32000,1,01,1
3412976,2259033,1153943,1,01,1
3413590,1951032,1462558,3,05,4
3413599,2741075,672524,4,08,7
3415459,2617004,798455,4,07,5
3415482,1991842,1423640,4,08,6
3415571,3151545,264027,4,08,7
3417132,2484964,932168,4,08,6
3418528,2796777,621750,3,06,5
3418640,2772307,646333,3,05,4
341882,259382,82500,1,01,1
3419611,2544274,875337,4,08,6
3421299,3255883,165417,2,04,4
3421871,2059974,1361897,4,07,6
3421930,2646844,775086,3,06,5
3422681,2613494,809187,5,09,7
3422822,1794459,1628363,5,09,8
3423585,2923265,500320,3,06,5
3423903,2494335,929568,4,07,6
3424717,2454575,970142,5,09,7
3424961,2207419,1217543,4,08,6
3425194,2524614,900581,3,05,4
3427003,2648608,778395,4,07,5
3427480,2528692,898788,5,09,7
3427548,2405683,1021865,4,07,6
3428124,3006644,421480,2,03,3
3428592,2580884,847708,3,06,5
3429631,2477294,952337,3,05,4
3430129,1479157,1950973,4,07,6
3431351,2724593,706758,5,09,8
3431770,2878550,553220,2,04,4
3432627,2812397,620230,3,06,5
3432901,2175625,1257276,4,07,6
3433543,2518859,914684,4,08,7
3434843,2744308,690535,3,06,5
3434998,2692596,742403,4,07,6
3435797,2409545,1026251,3,05,4
3435878,1839381,1596497,3,06,5
3435882,2331941,1103942,5,09,8
3436113,2352956,1083157,5,10,8
3436903,2597832,839071,2,04,4
3437354,2879033,558321,3,05,4
343904,343904,0,1,01,1
3440003,2464653,975350,4,07,6
3441544,3001451,440093,2,03,3
3441646,3115658,325988,4,07,5
3443009,2909945,533063,4,07,6
3443734,2473892,969841,4,08,7
3443741,3144623,299118,4,08,6
3443828,2069933,1373895,2,04,3
3444155,2476809,967346,4,08,6
3444276,1480086,1964190,5,10,8
3445082,2347114,1097968,4,08,6
3445094,2497702,947392,3,05,4
3446366,2839508,606858,3,05,4
3446416,2813948,632468,5,09,7
3446769,2551905,894864,5,09,7
3447011,3122069,324943,2,04,3
3447314,3055898,391417,4,07,5
3448762,3248640,200122,3,05,4
3449192,2483172,966020,4,07,5
3449260,2440146,1009115,3,05,4
3449605,2219668,1229937,4,08,7
3449924,3118259,331665,3,05,4
3449962,2633983,815979,3,06,5
3450666,2784141,666525,3,06,4
3451606,2743059,708547,4,08,6
3451700,2420120,1031580,5,09,8
3451971,2703840,748132,4,07,6
3452919,3094895,358023,3,05,4
3453429,2874977,578452,4,07,6
3453874,2877714,576160,5,09,8
3454549,2585229,869320,4,07,5
3455291,2539811,915480,3,05,4
3455402,2434199,1021203,3,06,4
3456029,2808621,647408,3,05,4
3456105,2120610,1335495,3,06,5
3456916,1572213,1884703,3,06,5
3456991,2521451,935540,5,09,7
3457206,1475169,1982037,4,07,6
3457995,2790765,667230,4,07,5
3458728,3232925,225803,3,05,4
3459315,2580654,878661,4,08,7
3459653,2916633,543020,4,08,7
3459708,2611098,848610,5,09,8
3460182,2215117,1245065,4,07,6
346059,307725,38333,1,01,1
3460666,2736551,724115,2,04,3
3460686,2178708,1281978,5,09,7
3461573,2503193,958380,4,07,6
3461700,1120006,2341694,5,09,8
3462290,2908117,554173,5,09,7
3462709,2725205,737504,3,05,4
3463557,2521001,942557,4,07,6
3463830,2675310,788520,3,05,4
3463849,3011009,452840,2,03,3
3463877,1658509,1805368,4,07,6
346399,305399,41000,1,01,1
3464017,3179967,284050,4,07,5
3464417,2874029,590388,5,09,8
3465943,2579769,886173,4,07,5
34665938,11611970,23053968,5,10,8
3466986,2454406,1012580,4,08,6
3467068,2758113,708955,4,08,6
3467342,1467642,1999700,3,06,5
3468535,2801865,666670,4,07,6
3471106,2056634,1414472,3,06,5
3471575,2527187,944388,4,07,5
3472026,3024026,448000,3,05,4
347208,332998,14210,1,01,1
3472679,3314455,158223,3,05,4
3472992,3063978,409014,3,05,4
3473245,3008641,464603,3,06,5
3473663,2669383,804280,4,07,6
3474357,2411148,1063209,3,06,5
3475613,2551342,924272,3,05,4
3475971,2633493,842478,5,09,7
3476623,2569284,907339,4,07,6
3476969,2220030,1256938,4,07,5
3477802,3283480,194322,4,07,6
3477976,2986791,491185,3,06,4
3478029,2509995,968033,3,05,4
3478106,2737268,740838,4,07,5
3478510,2557360,921150,4,07,6
3478740,2423718,1055022,5,09,8
3478845,2139903,1338942,4,07,5
3479576,2125229,1354347,4,08,7
3480783,2678531,802252,2,04,3
34815756,31578455,3237301,5,09,8
3482619,1975756,1506863,3,05,4
3482939,2714877,768061,4,08,6
3483433,2919130,564302,3,06,4
3483911,2994471,489440,3,06,5
3484752,3365639,119113,4,07,5
3484841,3100978,383863,4,07,6
3485775,1809752,1676023,3,06,5
3486547,2058754,1427793,4,08,7
3486654,2877984,608670,2,04,4
3486803,2986851,499952,3,05,4
3487126,1927543,1559583,2,03,3
3487933,2613523,874410,4,07,6
3488479,2895019,593460,5,09,8
3488658,1468003,2020655,4,08,6
3489264,3455931,33333,4,08,7
3489311,1859771,1629540,5,09,8
3489941,2993549,496392,4,07,5
3490509,3122376,368133,3,05,4
3490965,2907419,583547,4,07,5
3491644,3253994,237650,4,07,6
3491976,2622550,869426,4,08,7
3492429,3082383,410047,2,03,2
3492663,3176643,316020,3,05,4
3494561,2094255,1400307,4,08,6
3495455,2583162,912293,3,06,4
3495822,3273097,222725,3,05,4
3497106,2253587,1243518,1,01,1
3497170,2638435,858735,4,07,6
3497193,2550107,947086,4,07,5
3497693,3460245,37448,1,01,1
3499177,2712313,786864,5,09,8
3499435,2690683,808752,3,06,5
3499665,2694465,805200,4,07,6
350009,333342,16667,1,01,1
3500251,2985211,515040,3,06,5
3500796,2892106,608690,5,09,7
3501178,1903514,1597664,4,08,7
3501188,2527544,973644,4,08,6
3501409,2174659,1326750,3,06,5
3501797,3116015,385782,3,06,5
3503408,1386893,2116515,5,09,7
3503861,2524034,979827,5,09,8
3503892,2344572,1159320,4,07,5
3504132,2500812,1003320,4,08,6
3504153,2695649,808503,2,03,3
3504636,1921496,1583140,4,08,7
3504845,2599956,904890,4,07,5
3505546,2438680,1066866,4,07,5
3505934,3483614,22320,4,08,7
3506874,2841113,665762,3,06,5
3507064,2769460,737604,3,06,4
3507142,2252239,1254903,4,07,5
3507444,2601576,905868,4,07,6
3507484,3165209,342275,4,08,7
3508031,2913124,594907,3,06,5
3508370,2789529,718842,3,05,4
3508875,2887013,621862,2,03,3
3509176,2463221,1045955,4,07,5
3510219,3037339,472880,3,05,4
3510563,2901152,609411,2,04,3
3510863,3001294,509568,3,06,5
3511109,2225141,1285968,3,06,5
3511328,2535885,975443,5,09,7
3514220,2833293,680927,3,06,4
3514258,2339061,1175197,4,08,7
3514802,3269873,244928,5,10,8
3514966,2957211,557755,3,06,5
3516101,3049547,466554,3,05,4
3516222,3213888,302334,3,05,4
3516429,2955362,561067,4,07,5
3516817,1056658,2460159,5,09,8
3518381,1430919,2087462,5,09,8
3519069,3035155,483914,3,06,5
351948,351948,0,1,01,1
3520633,2412845,1107788,4,07,6
3521098,3337343,183755,4,07,5
3523642,1995392,1528250,2,04,3
3524279,3458777,65502,3,05,4
3524395,2220831,1303564,4,08,6
3524552,2804836,719717,4,07,6
3525108,3038580,486529,4,08,7
3525119,2140388,1384731,4,07,6
3526493,2981054,545439,3,06,5
3527005,3059908,467096,3,06,5
3528157,2490214,1037943,5,09,8
3530981,2517069,1013912,3,06,5
3531373,2660880,870493,4,08,7
3532566,1281270,2251296,3,06,5
3533510,2607227,926284,3,06,5
3533629,2868912,664718,5,09,8
