"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
2672859,2082859,590000,1,01,2
2672878,1688619,984259,3,06,5
2673755,1921371,752383,4,08,6
2673911,2411572,262340,2,03,2
2674283,1852543,821740,5,09,8
2674789,1834054,840735,4,07,6
2675017,1991595,683422,3,05,4
2675023,2120385,554639,2,04,3
2675737,1704082,971655,4,07,6
2676205,1558300,1117905,2,04,3
2676450,2286776,389674,3,05,4
2676526,1969131,707394,3,06,4
2677885,2190105,487780,4,08,7
2677955,2166239,511717,4,07,6
2678248,1880753,797495,4,07,5
2678565,2246719,431847,3,05,4
2678571,2673571,5000,1,01,1
2678811,2209084,469727,2,03,3
2678851,2611581,67270,1,02,2
2678859,1769621,909237,3,06,4
2678988,1954010,724978,2,04,3
2679117,2100787,578330,3,05,4
2679147,2158044,521103,3,05,4
2680003,2537141,142862,3,05,4
2680121,2093374,586747,3,06,5
2680758,2290333,390424,4,07,5
2682373,2652421,29952,2,03,3
2682429,1725734,956695,3,06,5
2682494,1997969,684525,4,07,5
2682553,2396775,285778,2,04,3
2683088,1995290,687798,3,05,4
2683597,1892557,791040,3,06,4
2683971,2336676,347295,3,06,5
2684724,1869429,815294,3,05,4
2684863,2226306,458557,2,04,3
2685408,2313418,371990,3,06,5
2685438,2090253,595185,3,06,4
2685693,2613333,72360,2,04,3
2686211,1598835,1087376,3,06,4
2686584,2182724,503860,4,07,6
2686611,2456326,230285,3,06,4
2686685,1769005,917680,3,06,5
2687385,2519820,167565,2,04,3
2687956,2038889,649068,4,07,6
2688007,2355265,332742,2,04,3
2688401,2234039,454363,3,05,4
2688403,1924342,764061,4,08,6
2688505,2309862,378643,2,03,3
26887806,23291082,3596724,5,10,8
2689103,1977109,711993,1,02,2
2689276,2108531,580745,2,04,3
2689540,2174820,514720,2,04,3
2689592,2008867,680725,3,05,4
26899422,22892362,4007060,4,08,6
2690747,1665109,1025638,3,06,5
2691503,1958143,733360,1,02,2
2691507,1947310,744197,1,02,2
2692051,1981341,710710,4,08,7
2692459,2104049,588410,3,06,5
2692808,2349352,343456,2,03,3
2692813,2390246,302567,2,04,3
2693410,2265427,427983,5,09,8
2693736,1897993,795743,3,06,5
2693751,2392494,301257,2,04,3
2693971,2133971,560000,3,06,4
2694264,2189874,504390,3,05,4
2694691,2173580,521111,3,06,5
2694741,2174135,520606,3,05,4
2695509,2258539,436970,2,04,3
2695943,1832828,863115,3,06,4
2696128,2337228,358900,3,05,4
2696158,2198628,497530,4,08,6
2696528,1971116,725412,2,04,3
2697170,2069920,627250,3,05,4
2698374,1711345,987030,3,05,4
2698872,2093172,605700,4,07,5
2699174,1926355,772819,4,08,6
2699376,1590761,1108615,3,06,5
2699746,1757546,942200,3,06,4
2700074,1715461,984613,4,07,5
2700123,1424306,1275818,4,08,7
2700394,2323422,376972,2,04,3
2701524,2158950,542574,3,06,5
2702340,2352704,349637,3,05,4
2702347,972227,1730120,2,03,3
2703159,1271159,1432000,1,02,2
2703206,2371181,332025,2,04,3
2703471,2507841,195630,1,02,2
2703547,1659944,1043603,3,05,4
2704433,1988290,716143,4,08,6
2704496,2495671,208825,2,04,3
2704561,2607894,96667,2,04,3
2705594,2111260,594334,3,06,5
2705606,2203442,502164,1,02,2
2706017,2574057,131960,3,06,4
2706317,2245951,460367,4,07,5
2706544,1836309,870235,4,07,5
2706740,2565447,141293,4,07,5
2707002,2096080,610922,3,05,4
2707027,1906821,800207,4,07,6
2707153,2055073,652080,2,04,3
2707582,2301101,406482,2,04,3
2708000,2057250,650750,1,01,1
2708330,1736395,971935,2,04,3
2708336,1964164,744172,2,03,3
2708421,1927548,780873,3,05,4
2708891,1918967,789923,4,07,5
270890,254890,16000,1,01,1
2709523,2305250,404273,3,05,4
2710619,1942318,768301,3,06,5
2711057,1871400,839658,2,03,3
2712095,1860554,851542,4,08,6
2712336,2401336,311000,2,03,3
2712639,2325704,386935,1,02,2
2713180,1741888,971292,3,05,4
2713703,1202105,1511598,5,09,7
2714036,2360535,353501,3,05,3
2715218,2021958,693260,4,08,7
2715311,2305216,410095,3,05,4
2715643,2077153,638490,3,06,5
2715840,2069580,646260,2,04,3
2716077,2037142,678935,3,05,4
27160941,25339226,1821715,5,10,8
2716352,2637872,78480,2,04,3
2716459,2323510,392949,2,04,3
2716630,2014106,702524,2,03,3
2717012,2716012,1000,2,03,3
2717352,586458,2130894,1,01,1
2717413,1850278,867135,5,09,8
2717432,2057862,659570,4,08,6
2718291,2421071,297220,3,06,4
2718527,2417269,301258,2,04,3
2718577,2378221,340356,2,04,3
2719612,2672528,47083,2,03,3
2719999,2623404,96595,3,06,5
2720626,2089561,631065,3,06,5
2721313,2595480,125833,3,05,4
2721357,2366626,354732,3,05,4
2722169,1877698,844471,4,08,7
2722556,2204520,518036,3,06,5
2724399,2042869,681530,3,06,4
2724526,2132766,591760,4,07,5
2724743,2011010,713733,4,08,7
2724925,2314211,410714,3,05,4
2725207,1875017,850190,4,07,6
2726100,1236230,1489870,3,05,4
2726130,2444337,281793,2,04,3
2726193,2069379,656814,3,06,4
2726313,1871453,854860,4,07,5
2726453,2196331,530122,3,05,4
2726628,2315209,411420,1,01,1
2726866,2196398,530467,3,06,5
2726929,2410544,316385,3,06,4
2727394,1702201,1025193,3,06,5
2727644,1888798,838846,4,08,7
2727880,1995483,732397,3,06,5
2727921,1718577,1009344,4,07,5
2727947,1294177,1433770,2,03,3
2728119,1463639,1264480,4,08,6
2728318,2083716,644602,3,06,5
2728347,1954608,773739,1,02,2
2729038,2035412,693626,3,05,4
2729147,2365522,363625,3,05,4
2729307,2060048,669259,3,06,4
2729310,2265850,463460,4,07,5
2729656,2236914,492742,4,08,6
2729673,1894723,834950,2,04,3
2730432,2014622,715811,4,08,6
2731012,1968267,762745,3,06,4
2731199,2269103,462096,3,06,5
2731303,2289823,441480,3,06,5
2731883,2266078,465805,4,08,6
2732852,1766398,966454,3,06,4
2733148,2588228,144920,3,06,5
2733336,1538594,1194743,2,03,2
2733342,1991081,742261,3,06,5
2733656,2482148,251508,2,03,3
2733709,2167699,566010,3,05,4
2733737,1837829,895908,3,06,5
2733816,2141709,592107,3,06,4
2733867,1586878,1146988,4,08,6
2733998,2237835,496164,2,03,2
2734378,2036363,698016,3,06,5
2734401,2031436,702965,3,05,4
2734551,2420019,314532,3,05,4
2734634,2123291,611343,3,06,4
27348213,19959305,7388908,5,10,8
2734900,2402705,332195,4,08,6
2734904,1575549,1159355,3,05,4
2734991,2524721,210270,2,04,3
2735114,2374212,360902,4,08,6
2735318,2566088,169230,4,07,5
2735561,2101714,633847,3,06,5
2736009,2273777,462232,3,06,5
2736094,2104397,631697,2,04,3
2736253,2095049,641203,4,07,5
2736513,2286513,450000,4,08,7
2736599,1982999,753600,4,08,6
2736606,1795796,940810,2,04,3
2737378,2503083,234295,4,07,6
2738133,2122858,615275,5,09,8
2738629,2445873,292756,4,08,6
2739307,2262617,476690,3,06,5
2740500,2247230,493270,4,07,5
2741013,1670007,1071006,3,06,4
2741157,2523095,218062,3,06,4
2741168,2711378,29790,3,05,4
2741369,2479294,262075,3,06,5
2741504,2447824,293680,3,05,4
2741884,1354599,1387285,5,09,8
2742300,2206817,535483,4,07,5
2742725,1797914,944810,2,04,3
2744197,2184689,559508,3,05,4
2745900,2530716,215184,2,03,3
2746364,2066181,680183,4,07,5
2746540,2571898,174642,3,05,4
2746595,2396825,349770,2,03,3
2748249,2067391,680858,2,04,3
2750357,2233690,516667,1,02,2
2750375,1866795,883580,3,06,4
2750447,1612867,1137580,3,06,5
2750716,2194492,556225,4,07,6
2751122,2430452,320670,3,05,4
2751327,2103392,647935,1,01,1
2752153,1905743,846410,3,06,4
2752608,2353288,399320,3,06,5
2752937,1795994,956943,4,08,6
2753523,2043350,710173,3,05,4
2753533,1092383,1661150,2,04,3
2754087,2237200,516887,3,06,5
2754767,2386507,368260,1,01,1
2755139,2191154,563985,4,08,6
2756641,2120698,635943,3,06,5
2757263,2492475,264788,2,03,3
2757587,2305541,452047,4,07,5
2758130,2173025,585105,4,07,5
2758588,2430681,327907,3,05,4
2758711,2705821,52890,4,07,6
2758856,1902194,856662,4,08,6
2759235,2347105,412130,3,06,4
2759596,2480996,278600,4,07,5
2760028,1661043,1098985,4,07,5
2760110,1648947,1111163,5,10,8
2760211,2338021,422190,5,10,8
2760229,2094102,666128,4,07,5
2760933,2229743,531190,3,05,4
2761041,1663547,1097494,4,07,6
2761409,2553042,208367,2,03,2
2761542,1876318,885224,3,06,4
2762018,1583550,1178468,4,07,5
2762210,2638800,123410,2,03,2
2762421,2309693,452727,3,05,4
2763018,2225151,537867,2,04,3
2764100,2319190,444910,3,06,5
2764414,2063934,700480,4,08,6
2764659,2287136,477523,2,04,3
2766871,1717512,1049359,4,08,7
2766938,1954330,812608,4,08,6
2767017,2592142,174875,2,03,3
2767525,2162878,604647,3,05,4
2767581,1858569,909012,4,08,6
2768190,2138450,629740,5,09,8
2768826,2760436,8390,3,05,4
2768853,2403761,365092,2,04,3
2769379,2006808,762571,4,07,5
2769664,1795484,974180,2,04,3
2769907,2248117,521790,3,06,5
2769976,2483749,286227,3,06,4
2770026,1975998,794028,3,06,4
2770583,2102311,668272,2,04,3
2770833,2094013,676820,5,09,7
2771820,1872480,899340,4,07,6
2771830,1996708,775122,5,09,7
2772443,2372428,400015,1,02,2
2772685,2169832,602853,3,06,4
2772707,1079602,1693105,3,06,5
2773575,2198598,574977,3,05,3
2773660,2401308,372352,3,06,5
2773669,942873,1830796,3,05,4
2773881,2298524,475358,3,06,4
2774451,2274451,500000,3,05,4
2774484,2378671,395813,1,01,1
2774792,2123305,651487,3,06,4
2774843,2306653,468190,3,05,4
2775027,2050962,724066,3,05,4
2775152,2136747,638405,1,01,2
2775503,2166823,608680,3,05,4
2775675,1737466,1038209,3,06,5
2775772,2566772,209000,2,03,3
2776238,2037445,738793,3,05,4
2776541,1980986,795554,4,08,6
2776756,2451659,325097,2,04,3
2776922,2425860,351063,2,03,3
2777142,1885652,891490,4,07,5
2777389,2486149,291240,5,09,8
2777398,2295745,481653,5,09,8
2777813,2251416,526397,4,08,7
2778707,2137041,641667,3,06,5
2779511,2380821,398690,3,06,4
2780062,2558166,221896,2,03,2
2780364,1825749,954615,3,06,4
2780648,2321471,459178,3,06,5
2781053,2562053,219000,2,04,3
2781264,2597807,183457,2,04,3
2781653,2485723,295930,2,04,3
2782174,2519979,262195,3,06,5
2782719,2358754,423965,3,05,4
2783699,1578945,1204753,4,07,5
2784139,1955159,828980,3,05,4
2784140,2452915,331225,2,04,3
2785173,2242243,542930,4,07,5
2785787,1650620,1135167,2,04,3
2785858,2244103,541756,3,05,4
2786137,2586417,199720,2,03,3
2786286,2636248,150038,3,06,5
2786289,1905726,880563,5,09,7
2786750,2328506,458244,3,05,4
2786770,2390250,396520,3,06,5
2786853,1780667,1006186,3,05,4
2787472,1645505,1141967,2,04,3
2788506,2611840,176667,1,02,2
2788638,2472538,316100,4,07,5
2788766,1729443,1059323,5,10,8
2789293,1944875,844418,3,06,4
2789966,1518909,1271057,4,07,6
2790690,1910913,879777,5,09,8
2791891,2493261,298630,2,04,3
2791974,1891951,900023,4,07,6
2792383,2300843,491540,3,06,5
2792797,2241883,550913,4,08,6
2792832,2184933,607898,3,06,4
2793154,2364979,428175,4,07,5
2793242,1704392,1088850,2,03,2
2794141,2430085,364057,2,03,3
2794554,2442395,352159,4,08,7
2794708,2280778,513930,3,06,5
2794811,1992964,801847,5,10,8
2794907,2243395,551512,4,08,6
2795207,1918819,876388,4,08,7
2795380,1304975,1490405,2,04,3
2795679,1998183,797496,2,04,3
2796090,1758777,1037313,2,04,3
2796611,2292145,504466,3,05,4
2796915,2395672,401244,2,04,3
2797441,2460625,336817,1,01,2
2797909,1927781,870128,3,06,5
2797949,2375477,422473,4,07,5
2799521,2479534,319988,3,05,4
2799750,1509933,1289817,3,05,4
2800636,1793226,1007410,3,06,5
2800665,2295665,505000,2,04,3
2801233,2341866,459366,3,06,4
2802665,2024975,777690,2,03,2
2802683,2136823,665860,3,06,5
2802813,2292680,510133,2,04,3
2803439,2538785,264654,2,04,3
2804559,2073869,730690,3,05,4
2805050,2509925,295125,3,06,4
2805616,2454376,351240,2,03,3
2806170,1824285,981885,3,06,4
2806495,2236295,570200,2,04,3
2807273,1736383,1070890,3,05,4
2807723,2050048,757675,4,07,5
2808583,2121709,686874,3,05,4
2808610,2445745,362865,3,06,4
2809330,1697650,1111680,4,08,7
2809593,2312321,497272,4,07,6
2809619,2289262,520357,3,06,4
2810082,1727268,1082813,4,07,5
281010,281010,0,1,01,1
2810861,2162138,648723,4,07,5
2811699,2243699,568000,3,05,4
2815372,1843822,971550,4,07,5
2815436,2171304,644133,5,09,7
2815521,1837402,978118,2,04,3
2816417,2334601,481816,2,04,3
2817108,1928068,889040,3,05,4
2817709,1892611,925098,4,08,6
2818061,2163708,654353,3,06,5
2818453,2143553,674900,4,07,5
2819396,2066421,752975,4,07,5
2819743,2308318,511425,1,01,1
2820058,2122190,697867,4,07,6
2820491,2233510,586981,3,06,4
2820623,2465970,354653,4,07,5
2821014,1659601,1161413,4,07,5
2821461,2171312,650148,4,07,5
2821884,1127320,1694564,4,08,6
2823290,2582577,240713,3,05,4
2823485,2113878,709606,4,08,7
2823916,2508861,315055,4,08,6
2824071,2814071,10000,4,08,6
2824104,2810104,14000,2,04,3
2824244,2174365,649878,3,06,5
2824381,2562462,261918,2,04,3
2824697,2348768,475928,2,04,3
2825331,1994052,831279,2,04,3
2825596,2250152,575445,3,06,4
2825639,1779877,1045762,4,08,7
2825948,2569669,256278,2,03,3
2827277,1968943,858333,2,03,3
2827495,1952055,875440,3,06,5
2827608,2750058,77550,2,03,3
2827675,2827675,0,3,05,4
2827828,1699507,1128322,3,05,4
2829118,1514952,1314167,4,08,6
2830296,1400710,1429586,3,05,4
2830703,2512588,318115,2,04,3
2830802,2144164,686638,2,04,3
2830889,1926969,903920,4,08,6
2830952,1851192,979760,3,05,4
2831514,1945262,886252,4,08,6
2831859,1904748,927112,4,07,6
2831887,2123193,708693,1,02,2
2832157,2300105,532053,2,04,3
2832184,2301243,530941,3,06,4
2832248,2483423,348826,2,04,3
2833550,2225874,607677,2,03,3
2833661,2428377,405283,3,06,4
2833736,2261204,572532,3,05,4
2834252,2384096,450157,3,06,4
2835325,2450799,384526,3,06,5
2835924,2104565,731359,3,05,4
2836192,2022192,814001,4,07,5
2837608,2188539,649069,3,06,4
2837698,2508564,329133,3,05,4
2837717,2271051,566666,3,06,5
2837970,2477308,360662,3,05,4
2838156,2048689,789467,4,07,6
2838394,2484764,353630,2,04,3
2838474,1774584,1063890,1,01,1
2838872,2416080,422793,2,04,3
2838920,2383317,455603,4,08,6
2839488,1536538,1302950,4,07,6
2839821,2121178,718643,3,06,4
2839893,2064088,775805,2,04,3
2840295,808835,2031460,1,01,1
2840535,2151980,688555,3,05,4
2841749,2368936,472813,3,06,5
2842682,2400797,441885,3,06,5
2843386,2341310,502077,3,05,4
2843977,1908787,935190,4,08,6
2843993,2696409,147584,2,03,3
2845613,2492958,352655,2,04,3
2846114,2180831,665283,3,05,4
2847189,1689095,1158094,4,08,6
2847393,1465088,1382305,3,06,5
2847727,1600222,1247505,4,08,7
2848500,2111920,736580,3,06,5
2848848,2241005,607843,2,04,3
2849394,2491416,357977,2,04,3
2849564,2426897,422667,3,05,4
2849642,2764119,85523,2,04,3
2850118,2269681,580437,3,06,5
2850151,2441110,409041,3,05,4
2850654,2311421,539233,3,05,4
2850695,2159947,690748,3,06,4
2850932,2638660,212273,4,08,7
2851525,1168194,1683331,1,02,2
2851794,1258636,1593159,4,07,5
2852143,1979799,872344,3,06,5
2852436,2398561,453875,2,04,3
2852992,2658697,194295,3,06,5
2854020,2522000,332020,3,05,4
2854370,2750620,103750,3,05,4
2855327,2220970,634357,3,06,4
2855564,2038609,816956,3,06,4
2855612,1832163,1023450,5,10,8
2856445,2017135,839310,4,07,5
2856532,2588879,267653,3,05,4
2856946,2763598,93348,2,04,3
2856962,2084716,772247,3,05,4
2857083,2312866,544217,2,04,3
2857149,1872083,985067,4,07,5
2857387,1985970,871417,4,07,5
2858094,2469434,388660,2,03,2
2858510,2437800,420710,3,05,4
2860888,1831918,1028970,4,07,5
2861411,1956072,905339,4,07,5
2861463,2312528,548935,2,04,3
2861492,2104203,757289,2,04,3
2861717,2226687,635030,2,04,3
2862051,1671729,1190322,4,07,5
2862412,2794746,67667,2,04,3
2862478,2213732,648746,2,04,3
2862795,1908791,954003,3,06,4
2863135,2294518,568618,3,05,4
2863140,1560369,1302771,4,07,6
2863183,2607574,255609,1,01,1
2863232,1967699,895533,3,06,4
2863389,2493761,369628,4,07,5
2863495,1959528,903967,2,04,3
2864313,1670234,1194079,3,06,4
2864468,2128353,736115,2,04,3
2865103,2464750,400353,3,06,4
2865264,2460264,405000,2,04,3
2865507,1933174,932333,3,06,5
2865700,2344423,521277,3,06,4
2866256,1616966,1249290,3,05,4
2866802,2776802,90000,1,02,2
2867000,2867000,0,3,06,4
2867849,1637063,1230786,5,10,8
2868717,2222763,645954,3,05,4
2868721,1898187,970533,4,07,6
2869027,2431254,437773,2,04,3
2869655,2011705,857950,4,07,5
2869930,2222564,647367,4,08,6
2870021,2272827,597194,4,07,5
2870247,1777690,1092557,3,06,4
2871049,2123555,747494,3,06,5
2871090,2370937,500153,3,06,4
2871248,2381465,489783,1,01,1
2871603,2463929,407674,4,07,5
2871940,2470692,401248,3,05,4
2872215,2012655,859560,3,05,4
2872254,2249992,622262,1,01,1
2872778,2393302,479476,3,06,4
2872795,1828555,1044240,3,06,5
2872849,1568499,1304350,4,08,7
2872881,2109041,763840,2,04,3
2872973,1211487,1661487,1,02,2
2873053,2269723,603330,2,04,3
2873230,2518277,354953,3,06,5
2873248,2592705,280543,1,02,2
2873321,1850173,1023148,3,05,4
2874097,2290172,583925,4,08,6
2874406,2128149,746257,3,06,5
2874951,2764931,110021,1,01,1
2875173,2575688,299485,3,05,4
2875343,1325473,1549870,3,06,5
2875688,2444271,431417,3,05,4
2875787,2532388,343399,2,03,2
2875820,2526342,349478,4,08,6
2875954,2310743,565212,1,02,2
2876097,1956024,920073,4,07,6
2876314,2258620,617693,5,10,8
2876319,2083963,792356,3,06,5
2877368,2651638,225730,5,09,7
2878322,2022967,855355,4,08,7
2878541,2797470,81072,1,02,2
2878622,1957082,921540,3,05,4
2878752,1975402,903350,4,07,5
2879206,2467119,412087,3,05,4
2879258,1070348,1808910,5,10,8
2879693,2540508,339185,2,04,3
2880029,1129227,1750802,2,04,3
2880127,2574805,305322,2,04,3
2880210,2391187,489023,3,06,4
2880856,2264585,616271,4,08,7
2881164,2258658,622506,4,08,7
2881189,2537616,343573,3,05,4
2881402,1762607,1118795,4,07,5
2881712,2068632,813080,4,07,5
2881894,2173274,708620,3,06,5
2882133,1933913,948220,3,05,4
2882177,1992162,890015,3,06,4
2883527,2806327,77200,3,05,4
2883534,1944474,939060,4,08,7
2883561,2533086,350475,2,04,3
2884141,2251126,633015,3,05,4
2884401,2014144,870257,4,08,7
2884877,1935040,949837,5,10,8
2885213,2459659,425554,4,08,6
2885664,1807367,1078297,4,07,5
2886232,1560889,1325343,4,08,7
2886562,2132278,754283,4,08,6
2888789,2553109,335680,4,08,7
2888924,2561410,327513,4,08,7
2889053,1989128,899925,2,04,3
2889890,1602010,1287880,4,08,7
2889952,2260441,629511,3,06,4
2890063,2279170,610893,3,05,4
2890464,1873614,1016850,3,06,5
2890507,2735936,154572,2,03,3
2891079,2045829,845250,4,08,6
2891165,1860052,1031113,4,07,6
2891340,2680470,210870,1,02,2
2891922,2290624,601298,3,06,5
2892134,2648594,243540,4,08,7
2892366,2604136,288230,4,07,5
2892377,2253317,639060,5,09,8
2892394,2749877,142517,3,06,4
2893292,2162420,730872,3,05,4
2893599,2537062,356538,5,09,7
2894386,1663596,1230790,3,06,4
2894814,2168037,726777,3,05,4
2894859,1025999,1868860,4,08,7
2896636,2539816,356820,3,06,5
2896682,2056014,840668,4,08,6
2898293,1781619,1116674,5,09,8
2898750,1753608,1145143,4,07,6
2898865,2858865,40000,2,04,3
289917,280528,9388,1,01,1
2899453,2541853,357600,2,04,3
2900260,2477797,422463,2,03,2
2900346,2094921,805425,3,06,4
2900489,2175486,725003,3,05,4
2900698,2575438,325260,3,05,4
2900870,1990540,910330,4,08,6
2901156,2246101,655055,3,06,4
2901477,2207231,694246,3,06,4
2902080,1953584,948496,3,05,4
2902233,2073274,828959,4,07,6
2902402,2567730,334672,4,08,7
2902403,2518198,384205,3,06,5
2902700,2334667,568033,4,07,6
2902717,2630635,272082,3,06,5
2902775,2521971,380804,4,07,6
2902790,2279347,623443,3,05,4
2902828,2265948,636880,3,05,4
2903072,1788779,1114293,4,08,6
2903188,2461972,441216,3,06,4
2903513,1754473,1149040,4,07,5
2903808,2070637,833171,2,04,3
2903872,2415567,488305,3,05,4
2903925,2263115,640810,3,06,4
2904004,2200701,703302,3,06,4
2904633,1665214,1239419,3,05,4
2904822,1066481,1838342,2,04,3
2905081,2380644,524437,3,05,4
2905952,1942443,963509,5,09,8
2905984,1907720,998263,2,04,3
2906004,1644188,1261817,3,05,4
2906194,2234056,672138,4,07,5
2906461,1423021,1483440,2,04,3
2906692,2117050,789642,4,08,7
2907248,2508106,399142,3,05,4
2907351,2024773,882577,4,08,6
2907559,2190091,717468,4,08,7
2908691,2499817,408873,3,05,4
2909242,2334751,574492,3,06,4
2909264,2354738,554527,2,04,3
2911280,1493643,1417637,3,06,5
2911468,1116498,1794970,3,06,4
2913089,2863389,49700,3,05,4
2913276,1946804,966473,5,09,8
2916157,2217969,698188,3,06,4
2916253,1936297,979956,4,08,6
2916721,2297917,618803,2,04,3
2917077,2538977,378100,4,07,5
2918626,1413494,1505132,4,07,6
2918680,2436070,482610,3,05,4
2919607,2830807,88800,3,05,4
2919930,2261067,658863,3,06,4
2920427,2010785,909642,4,07,6
292153,284898,7255,1,01,1
2922565,1728482,1194082,4,08,7
2922753,2593609,329144,1,01,1
2923565,2408277,515288,4,07,5
2923759,2732932,190827,4,08,6
2923814,2219609,704205,2,04,3
2923930,1868635,1055295,3,05,4
2924029,2772562,151467,1,01,2
2924369,2590219,334150,2,04,3
2924460,1894072,1030389,3,06,4
2924554,2284434,640120,4,07,5
2924733,1685310,1239423,2,03,3
2925603,2110843,814760,3,05,4
2925657,2158996,766662,3,05,4
2927636,517713,2409923,2,03,3
2929491,1922908,1006583,3,06,4
2930324,2651964,278360,1,02,2
2930346,1911498,1018848,4,08,6
2930720,2333670,597050,3,06,5
2931731,2080608,851123,3,05,4
2932612,1942813,989799,4,08,6
2932627,2091293,841334,3,06,5
2932851,2517187,415663,3,05,4
2933043,2309694,623348,4,07,5
2933257,2762127,171130,2,04,3
2934758,2021049,913709,3,06,4
2935388,2196486,738902,3,06,4
2935475,1740520,1194955,3,05,4
2936548,1635030,1301518,5,09,8
2936674,2566010,370663,4,07,5
2936910,1688062,1248848,3,06,5
2937365,2407048,530317,3,06,4
2937736,2701499,236237,2,03,3
2939222,2298435,640788,4,08,7
2939760,2092793,846967,4,07,5
294004,277337,16667,1,01,1
2940199,2403934,536265,4,07,5
2940795,2594757,346038,3,06,4
294080,227307,66773,1,01,1
2941406,2249589,691818,3,06,5
2941796,1011056,1930740,3,06,4
2941966,2002657,939309,4,07,6
2941968,1779178,1162790,4,07,5
2942967,2116725,826242,4,08,6
2943010,471731,2471278,2,04,3
2943151,2289012,654139,3,06,5
2943264,1966884,976380,2,04,3
2943665,2657722,285943,4,07,5
2943918,2231170,712748,3,06,5
2944232,2411404,532828,3,06,4
2944235,1963258,980977,4,07,5
2944541,2021453,923088,3,06,5
2945211,2536205,409007,2,03,3
2945492,2341443,604048,3,06,4
2945962,2784192,161770,3,05,4
2946065,754623,2191442,3,06,5
2946134,1871889,1074245,1,01,1
2946480,2915224,31256,1,01,1
2947255,2216238,731017,3,05,4
2948088,2337386,610702,4,08,6
2948525,2539687,408838,3,05,4
2948659,2722629,226030,3,05,4
2948718,2304561,644157,4,07,5
2948739,2741621,207118,2,04,3
2949601,1927986,1021615,4,08,6
2949653,2512640,437013,4,08,6
2950051,1826062,1123988,4,07,5
2950282,1701015,1249267,4,08,7
2951418,1834817,1116602,4,07,5
2951720,2128384,823337,3,05,4
2952290,2593722,358568,3,06,5
2952446,2459883,492563,4,07,6
2953032,2642264,310768,2,03,2
2953790,2485206,468584,3,06,4
2954084,2680964,273120,3,06,5
2954171,2176511,777660,1,02,2
2954677,1462442,1492235,3,06,5
295535,262202,33333,1,01,1
2956468,2401719,554749,3,06,5
2956686,2381336,575349,4,07,5
2956846,2017343,939504,3,06,5
2958019,2195305,762714,3,06,5
2958163,2238516,719647,4,08,6
2958321,2529022,429298,3,06,5
2958679,2055167,903512,5,09,8
2960007,2649210,310797,2,04,3
2960735,2560735,400000,3,06,5
2960779,2025166,935613,5,10,8
2961042,2163075,797967,2,04,3
2961588,1846908,1114680,4,07,5
2962790,2146087,816703,4,08,6
2963268,2052668,910600,4,08,6
2963358,1349282,1614077,3,05,4
2963655,2052422,911233,3,06,4
2963876,2007842,956034,4,08,6
2964479,2850719,113760,3,05,4
2964934,2762767,202168,2,04,3
2965670,2140361,825309,4,08,7
2966572,2390782,575790,3,06,4
2966832,2746697,220135,1,02,2
2968522,1881264,1087258,4,08,6
2968622,1852420,1116202,4,08,7
2968789,1143167,1825622,3,05,4
2969148,1999441,969707,4,07,5
2969935,1975196,994738,3,06,5
2969945,1807102,1162843,5,09,8
2970189,2537844,432345,2,03,3
2973067,2451724,521343,4,07,5
2973451,2321349,652102,3,06,4
2973573,2230050,743523,3,05,4
2973649,2453444,520205,3,06,5
2974072,2580172,393900,1,02,2
2974216,2454105,520111,4,07,5
2974513,2373560,600953,4,07,5
2974809,1567722,1407087,4,08,6
2975363,2121604,853759,3,05,4
2975596,2682802,292794,3,06,5
2976504,2145333,831171,1,02,2
2977116,1551556,1425560,4,07,5
2977172,2487033,490138,4,07,5
2977382,2422932,554450,3,06,5
2977956,2674386,303570,3,06,4
2978938,2524183,454755,3,06,5
2978969,2702691,276278,2,04,3
2979437,2300583,678854,4,07,5
297961,284941,13020,1,01,1
2980478,2092448,888030,4,07,5
2981368,2795952,185416,3,05,4
2981508,2293732,687777,3,05,4
2981955,2157513,824442,5,09,7
2983339,2308225,675114,4,07,6
2983620,2242453,741167,3,06,5
2984661,2263775,720886,2,04,3
2985969,2399594,586375,4,07,6
2986047,2756047,230000,3,05,4
2987120,1949197,1037922,3,05,4
2987303,2603716,383587,4,07,5
298828,298828,0,1,01,1
2989029,1554409,1434620,3,06,4
2989042,2801817,187225,4,08,6
2989120,2163569,825552,4,08,7
2989336,2243020,746317,4,08,6
2990072,2552542,437530,4,07,6
2990116,2051319,938797,5,09,8
2990394,2475200,515195,5,09,8
2990492,2697187,293305,3,05,4
2990749,2874082,116667,2,03,3
2991140,2623048,368092,5,09,8
2991154,2658914,332240,2,04,3
2991467,2670832,320635,3,05,4
2991637,1664014,1327623,3,05,4
2991778,2541013,450765,3,05,4
299189,288631,10558,1,01,1
2992725,2463002,529723,3,05,4
2992767,2815933,176833,1,01,1
2993868,2187936,805932,3,05,4
2994095,1613003,1381092,5,09,8
2994518,2714518,280000,3,06,5
2994560,2725080,269480,3,05,4
2994810,2058950,935860,1,01,1
2995147,2162118,833029,4,07,5
2995988,1765294,1230693,3,05,4
2996940,2862930,134010,1,02,2
2997828,1384142,1613686,4,07,5
2998572,2405517,593055,3,06,5
2999206,2469906,529300,4,07,5
3000206,2792291,207915,1,02,2
3000244,2434727,565517,3,06,5
