"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
3031511,2472421,559090,4,07,6
3031722,1530915,1500807,2,03,3
3032133,2512768,519365,3,06,4
3032256,2790694,241562,4,07,5
3032726,1917652,1115074,5,09,7
3033756,2292653,741103,4,07,5
3034329,2313854,720475,4,08,6
303515,203515,100000,1,01,1
3035363,2698057,337306,3,05,4
3035477,1750864,1284614,3,05,4
3035689,2468568,567121,2,04,3
3035889,1992144,1043745,3,05,4
3036224,2525324,510900,4,07,6
3036869,1873811,1163058,3,05,4
3036928,2146531,890396,3,05,4
3037773,2731406,306367,2,04,3
3038063,2120533,917530,3,05,4
3038069,1818933,1219136,3,06,4
3038875,2657534,381340,2,04,3
3039128,2388768,650360,5,09,8
303965,303965,0,1,01,1
3040338,2787092,253246,3,06,4
3041548,2046974,994574,5,09,8
3041662,2373717,667944,3,06,4
3043397,1851777,1191620,5,10,8
3043819,2510513,533306,3,06,5
3044008,2644008,400000,2,04,3
3044851,2013801,1031050,5,09,7
3045570,2561320,484250,5,10,8
3046294,2769585,276709,2,04,3
3047309,1584849,1462460,5,09,8
3047879,2795459,252420,3,05,4
3048152,2564554,483598,3,06,4
3048441,2766895,281545,2,03,3
3049329,2726282,323046,1,01,1
3049721,1558521,1491200,5,10,8
3050487,2402797,647690,4,07,6
3051164,1677614,1373550,3,05,4
3051522,2858328,193194,3,05,4
3051586,2016122,1035463,4,07,5
3052192,1819322,1232870,4,07,5
3053801,2648647,405153,3,06,4
3054003,1713326,1340677,2,04,3
3054274,2148260,906014,3,05,4
3054628,2462978,591650,2,04,3
3054961,2025683,1029278,3,06,5
3055359,2487946,567413,3,05,4
3056201,2559991,496210,4,07,5
3056362,2961802,94560,2,03,2
3056900,2409666,647234,3,06,4
3057753,2380009,677745,4,08,6
3058138,2720532,337606,3,05,4
3058461,2104280,954181,4,07,5
3058469,2728665,329804,5,10,8
3059085,2607628,451458,2,03,3
3059714,1317928,1741786,5,09,7
306035,254055,51980,1,01,1
3060542,1560415,1500128,3,05,4
3060690,2044300,1016390,4,07,5
3063900,1919330,1144570,3,05,4
3064371,1911126,1153245,3,05,4
3064517,2269059,795458,5,09,7
3064575,2468399,596176,4,07,6
3064778,2462826,601953,4,08,6
3065027,2915437,149590,2,04,3
3065431,2470691,594740,2,03,3
3066955,2524804,542151,3,05,4
3067301,2116141,951160,3,05,4
3067899,1546844,1521055,2,04,3
3069066,2490694,578371,3,05,4
3069559,2592551,477008,3,06,4
3069818,2746433,323386,3,05,4
3070593,2744091,326502,4,07,5
3072176,2807176,265000,1,01,1
3073005,2487922,585083,1,02,2
3074113,2920920,153193,4,07,5
307454,294597,12857,1,01,1
3075263,2793981,281281,1,02,2
3075604,1809149,1266455,4,07,5
3075877,2774557,301320,3,06,4
3076264,2438150,638114,4,08,6
3076554,2673960,402594,4,07,5
3077182,2440207,636975,3,06,4
3077234,2678300,398934,2,04,3
3077963,2688789,389173,3,05,4
3078790,2403021,675769,4,07,5
3078938,2299358,779580,4,07,5
3079457,2555986,523471,3,05,4
3080260,2415512,664748,3,05,4
3080559,2553580,526980,2,04,3
3080899,1974166,1106733,4,07,5
3081090,2558660,522430,3,06,4
308113,279541,28571,1,01,1
3083059,2682462,400597,3,05,4
3083609,1707629,1375980,2,04,3
3084323,2232175,852148,3,06,4
3084618,2281774,802844,3,05,4
3084911,2360597,724315,4,07,6
3085581,2598681,486900,2,04,3
3086568,2412773,673795,4,08,7
3087129,1646004,1441125,5,10,8
3089371,2903280,186091,2,03,3
3089840,2111202,978638,4,08,6
3091905,1967692,1124213,3,05,4
3092808,2875828,216980,2,03,2
3093033,2462883,630150,3,05,4
3094507,2682877,411630,4,07,5
3094841,2403248,691592,3,05,4
3096907,2480877,616030,3,05,4
3097376,2186231,911145,3,06,4
3097969,2305550,792419,4,08,7
3098837,2680460,418377,1,01,1
3099003,2368630,730373,4,07,6
3100197,2189230,910968,3,06,5
3100914,2087946,1012968,3,06,5
3100963,2836363,264600,4,07,5
3101342,1945574,1155767,5,09,7
3102023,2896235,205788,3,05,4
3102261,1621154,1481107,4,08,6
3102517,2549055,553462,3,05,4
3102546,3019179,83367,1,02,2
3103276,2525971,577305,5,09,8
3103648,2827008,276640,4,07,5
3104366,2665011,439355,3,06,4
3104404,2721904,382500,2,03,3
3104660,2257544,847115,3,05,4
3105776,2681442,424333,4,08,6
3106372,2355777,750595,3,05,4
3106397,1883747,1222650,4,07,5
3106926,2069000,1037926,3,06,4
3108508,2290003,818506,3,06,4
3108858,2272490,836368,4,07,6
3109178,1444112,1665066,5,09,8
3109262,2423061,686201,3,05,4
310942,310942,0,1,01,1
3109890,2012150,1097740,5,09,7
3110834,2757006,353828,3,06,4
3111046,2531216,579830,3,06,4
3111361,2333633,777728,3,05,4
3112367,1777247,1335120,5,09,8
3112895,1336765,1776130,4,08,7
3113282,2736666,376617,4,08,7
3113937,2724017,389920,3,05,4
3113968,2662972,450997,3,05,4
3114241,2048587,1065654,3,06,5
3114274,2594116,520158,3,06,4
3115705,1848879,1266826,4,08,6
3116919,2856919,260000,3,06,5
3117079,2240837,876242,3,05,4
3117382,2129325,988057,4,07,6
3118674,3008456,110218,1,02,2
3119659,2212074,907585,5,09,7
3119806,1939148,1180659,3,05,4
3120278,2229651,890628,4,08,6
3120516,2264114,856403,4,08,6
3121319,2965149,156170,2,03,2
3122096,987124,2134971,4,08,6
3122788,2738168,384620,3,06,5
312280,312280,0,1,01,1
3123244,1928336,1194908,3,05,4
3124430,2335465,788965,4,07,5
3125478,2521004,604473,3,06,4
3125554,2936550,189004,2,04,3
3125720,2286560,839160,4,07,5
3125879,2871214,254666,4,08,6
3125965,2082549,1043416,4,08,6
3126049,2648039,478010,4,07,5
3127533,2559496,568037,4,07,6
3128082,2003505,1124577,3,06,5
3128654,2412876,715778,3,06,5
3128806,1477671,1651136,2,04,3
3129323,2291023,838300,5,10,8
3129850,2754502,375348,1,02,2
3130327,2544444,585883,3,06,5
3130629,2670085,460544,3,05,4
3133115,2029310,1103805,3,06,4
3136021,2679394,456627,3,06,5
3136760,2302142,834618,3,06,5
3137010,2734475,402536,4,07,5
3137980,2647384,490596,3,06,4
3138940,1987810,1151130,5,09,8
3139350,2474998,664353,4,08,7
3139369,2286069,853300,3,06,4
3139779,2490195,649583,5,09,7
3140553,2943053,197500,3,05,4
3141066,2641751,499315,3,06,4
3141462,2821094,320368,3,06,5
3141712,2850954,290758,4,08,7
3141940,1931940,1210000,2,03,2
3142032,1523273,1618759,2,03,2
3142684,2675579,467105,3,05,4
3143567,2015717,1127850,4,07,5
3144030,2702780,441250,2,04,3
3144081,2550436,593645,3,05,4
3144128,2670920,473209,3,05,4
3144602,2354906,789696,4,08,6
3144976,2366643,778333,4,08,7
3145626,2259646,885980,4,07,6
3146020,1660044,1485977,5,10,8
3146196,2678408,467788,4,07,5
3146621,3110531,36090,2,04,3
3148023,2458596,689427,3,05,4
3148661,2392835,755827,2,04,3
3149419,2787525,361894,3,06,4
3149689,2491137,658552,3,05,4
3150458,2596595,553863,3,05,4
3150919,1661158,1489761,4,07,5
3152014,2547659,604354,3,06,4
3154107,1859578,1294529,3,06,4
3155722,1409042,1746680,3,06,5
3156079,1988964,1167115,4,07,5
3156427,2755423,401003,2,03,2
3158151,2556850,601301,4,08,7
3159713,2599895,559819,4,07,5
3160901,2402739,758162,4,07,5
3161058,1691053,1470006,5,09,7
3161150,2233980,927170,3,06,5
3163113,1911526,1251588,4,08,7
3163668,2093725,1069943,4,07,6
3164238,2802988,361250,2,03,3
3164320,2562600,601720,1,01,1
3164487,2813662,350825,3,05,4
3164520,2586947,577573,2,04,3
3165152,2257606,907546,4,07,6
3165299,2496917,668382,4,08,6
3165366,2678137,487229,4,07,5
3165383,2664316,501067,3,06,5
3165497,2459848,705649,4,08,6
3165605,2743395,422210,3,06,5
3165626,2894520,271107,2,03,3
3166231,2559508,606723,3,06,4
3166355,2608002,558353,4,08,6
3167358,2749978,417380,4,08,6
3168244,2923178,245066,2,03,3
3168538,2425153,743385,4,07,5
3168547,2805660,362887,2,04,3
3169893,2663636,506257,3,06,5
3170646,2276023,894623,3,05,4
3170922,1881535,1289387,4,08,6
3173612,2043412,1130200,4,08,7
3173877,1939767,1234110,4,08,7
3173888,2016484,1157404,5,10,8
3174223,2985303,188920,4,07,6
3175331,2645916,529415,3,06,5
3176523,2431070,745453,2,04,3
3176574,2319907,856667,5,09,8
3177282,1730100,1447183,3,05,4
3178447,2178277,1000170,3,05,4
3179196,2143961,1035235,2,03,3
3179406,2545906,633500,2,04,3
3179643,2460333,719310,3,06,4
3180435,2073636,1106799,4,07,6
3181526,2683918,497608,3,06,4
3181654,1599959,1581695,5,09,7
3181902,2809734,372168,3,06,5
3183058,2523138,659920,3,06,5
3183069,1289945,1893124,2,04,3
318320,318320,0,1,01,1
3183433,2485298,698135,4,07,5
3183483,2837492,345991,2,03,3
3183759,2781726,402033,2,04,3
3183823,2268273,915550,4,08,6
3184423,2825048,359375,4,07,5
3185163,1596552,1588611,3,05,4
3185221,1260697,1924524,3,05,4
3185776,2762056,423720,3,05,4
3186778,1743785,1442993,4,07,5
3187764,2781614,406150,4,08,6
3188184,2427963,760221,2,04,3
3188241,2725091,463150,5,09,7
3191014,1976284,1214730,3,05,4
3192430,2976897,215533,3,05,4
3192600,1753153,1439447,3,05,4
3193578,2341937,851642,5,09,8
3195230,2432902,762329,1,02,2
3195481,2266155,929327,5,10,8
3196440,2050196,1146244,2,04,3
3196636,2788821,407815,4,07,5
3197326,2167146,1030180,4,07,6
3197483,2191123,1006361,3,06,4
319760,319760,0,1,01,1
3197932,2564352,633580,3,05,4
3198295,2563289,635007,4,08,6
3198758,2053775,1144983,4,07,5
3198758,2133735,1065023,4,07,5
3199188,1348903,1850285,3,05,4
3199438,2771175,428263,3,05,3
3199507,2428796,770711,4,08,6
3199832,2316024,883808,5,09,7
3200522,2795887,404635,3,06,5
3201380,2500675,700705,4,07,6
3201741,2355799,845942,5,09,7
3202221,3008221,194000,3,05,4
3203197,2404772,798425,2,03,3
3203785,2497850,705936,4,07,5
3204734,2366226,838508,4,07,5
3205313,2180472,1024841,4,08,6
3206662,2835430,371232,2,04,3
3208479,2490946,717533,3,06,4
3209181,1887901,1321280,4,08,6
3209229,2173583,1035646,5,10,8
3209381,2489847,719533,3,06,5
3210436,2848113,362323,3,06,4
3210453,2970453,240000,5,09,7
3211008,2325108,885900,4,08,6
3211575,2877338,334237,4,07,6
3211719,2688411,523308,3,06,5
3211992,1750662,1461330,4,07,6
3212374,2203224,1009150,4,08,7
3213369,3143369,70000,3,06,4
3214468,2888360,326108,3,06,4
321456,294789,26667,1,02,2
3215191,2404431,810760,3,06,5
3215199,3073324,141875,3,05,4
3215487,2430969,784518,2,04,3
3216793,2805618,411175,3,06,4
3217017,2962068,254949,1,01,1
3217264,2136854,1080410,5,09,7
3217325,1756581,1460744,3,05,4
3218012,2713660,504353,3,05,4
3218249,2753256,464993,4,08,6
3218303,2375849,842454,2,03,3
3219421,1781392,1438029,2,03,3
3219460,1861544,1357916,3,06,5
3219470,2712264,507206,4,08,7
3219733,2705413,514320,4,07,5
3219739,2703453,516287,2,04,3
3220587,3027853,192734,3,05,4
3220661,2773161,447500,5,09,8
3220891,2842091,378800,3,06,4
3221864,1882704,1339160,4,08,6
3222617,2244770,977847,4,08,6
3222755,2113304,1109451,3,06,5
3224224,2828371,395853,3,05,4
3224926,1890142,1334784,4,08,6
3225999,2548122,677878,3,05,4
3227360,1939100,1288260,4,08,6
3227397,1973308,1254089,3,05,4
3228522,1939112,1289410,4,07,5
3228996,2295736,933260,4,07,6
3229344,2578789,650556,4,07,5
3230047,2465915,764132,4,07,6
3230054,2966721,263333,2,03,3
3230433,2593102,637331,1,01,1
3230839,1586860,1643979,3,06,5
3232696,2288223,944472,5,09,8
3233290,1285991,1947299,3,05,4
3233861,2933981,299880,5,09,7
323420,323420,0,1,01,1
3234854,2281469,953385,4,07,5
3235630,1999213,1236417,4,07,5
3237200,2732432,504768,3,05,4
3237217,2912187,325030,3,06,5
3238372,2629872,608500,3,06,4
3239107,3045812,193295,4,07,5
3239574,2182749,1056825,3,06,5
3240490,1332734,1907756,5,09,7
3240640,1811807,1428832,4,07,5
3241021,1889936,1351085,4,07,6
3242186,2779844,462342,4,07,6
3242337,1877453,1364884,5,10,8
3242794,2910269,332525,4,08,6
3242821,2702142,540679,2,04,3
3243658,2337703,905955,2,04,3
3244784,2441954,802830,3,05,4
3245937,2344331,901607,3,05,4
3246286,2492718,753569,4,07,5
3246307,2209657,1036650,4,08,7
3248397,2933295,315102,1,02,2
3248417,2615496,632921,2,03,3
3251293,2414364,836929,4,08,6
3251939,1898297,1353642,4,07,5
3252235,2460734,791501,3,06,4
3252574,2752203,500371,4,08,6
3253125,2645391,607734,4,07,5
3253240,3082750,170490,2,04,3
3253346,2186630,1066716,4,08,6
325350,316600,8750,1,01,1
3253594,2756480,497114,2,03,3
3253681,3087431,166250,4,07,5
3253974,1835230,1418744,4,07,5
325503,325503,0,1,02,2
3255295,1948640,1306655,3,06,4
3256186,2354826,901360,3,05,4
3257056,2768792,488264,1,02,2
3257377,2645211,612166,3,05,4
3257804,2686244,571560,3,05,4
3258402,2242279,1016123,4,07,5
3258479,2131062,1127418,3,06,4
3259150,2503754,755396,3,06,4
3259683,2537178,722505,4,07,5
3259923,1796329,1463594,4,07,5
3261512,2680342,581170,3,06,4
3261588,2812368,449220,2,04,3
3261626,1965654,1295972,4,07,5
3263146,2139326,1123820,5,10,8
3263740,2322734,941006,4,07,6
3265308,2444593,820715,3,05,4
3265704,2903913,361791,3,06,4
3266489,2822707,443783,2,04,3
3266858,2651720,615138,2,04,3
3266895,2379706,887189,3,06,5
3267260,1747820,1519440,5,10,8
3268233,1982814,1285419,4,08,6
3268244,2325074,943170,3,05,4
3268288,2627882,640407,3,06,5
3269838,2899255,370583,4,07,5
3270297,2145359,1124938,4,08,6
3270883,2298827,972056,4,07,5
3272854,2623786,649068,3,06,5
3272928,1873644,1399284,4,07,5
3273356,2295671,977686,5,09,7
3273455,2759533,513922,3,06,5
3275589,2990589,285000,4,07,5
3275994,2438230,837764,3,05,4
3276079,2469461,806618,4,08,6
3277946,2102596,1175350,4,08,6
3278018,2404487,873531,4,08,6
3278056,2567031,711026,4,07,5
3278660,2739559,539101,4,08,6
3278831,2996331,282500,5,09,7
3279119,2625286,653833,5,09,7
3280500,2255530,1024971,4,08,6
3280509,3194309,86200,4,07,5
3280802,2884766,396037,2,03,3
3280960,2974975,305985,5,09,7
3282993,2878594,404399,3,06,4
3283401,2748553,534849,3,06,4
3283612,2820702,462910,3,06,4
3283813,2262222,1021591,4,08,6
3284095,2743203,540892,4,07,6
3285428,1783610,1501818,5,09,8
3285922,2974722,311200,5,10,8
328670,260745,67925,1,01,1
3286786,3104811,181975,4,07,6
3288732,2565862,722871,5,10,8
3290002,2598778,691224,5,09,8
3290233,2568255,721978,4,08,6
3291204,2779994,511210,3,06,4
3291877,2370077,921800,5,09,8
3292041,2657862,634180,3,06,4
3292639,2129759,1162880,4,07,5
3292733,2962177,330556,3,06,5
3293059,2782818,510241,4,07,6
3293405,2867205,426200,2,04,3
3293558,2797757,495801,3,06,5
3293886,2750996,542890,3,06,5
3294209,2469017,825193,4,08,7
3294695,2717435,577260,3,06,4
3295718,2107745,1187973,3,06,4
3295888,2699895,595993,3,06,5
3296900,2171823,1125077,5,10,8
3298182,2835772,462410,2,04,3
3298350,2702631,595718,3,05,4
3298623,2611073,687550,3,06,4
3299262,2526662,772600,2,04,3
32995521,8003559,24991962,5,10,8
3299799,1907569,1392230,4,08,6
3300477,2647994,652483,3,06,4
3300480,1945607,1354873,4,08,6
3301058,2696654,604404,5,10,8
3301753,2754358,547395,4,07,5
3301842,2494618,807223,2,04,3
3305360,2449030,856330,2,04,3
3305790,2566295,739495,2,03,3
3306383,1548077,1758307,5,10,8
3306467,2758056,548411,3,06,4
3307683,2262182,1045501,3,05,4
3307963,2630139,677824,3,06,4
3309297,2390987,918310,4,07,5
3309920,2138520,1171400,5,10,8
3310145,2806850,503295,3,06,5
3310706,2618684,692023,5,09,8
3311288,1694418,1616870,4,08,7
3312705,2901214,411491,1,02,2
3313347,2514174,799173,3,06,5
3313666,2825613,488054,3,06,5
3313830,2332920,980910,3,05,4
3314055,2474885,839170,4,07,6
3314181,2887136,427045,5,09,7
3315302,3055252,260050,3,06,4
3315755,2600008,715747,3,05,4
3316153,2134593,1181560,3,05,4
3316867,3031802,285064,3,05,4
3317082,1840157,1476925,5,09,8
3317245,2780897,536348,4,08,6
3317581,1776456,1541124,4,08,6
3317968,2624233,693735,4,07,6
3318069,2527569,790500,3,06,5
3318310,2702615,615695,4,07,5
3318998,2197032,1121966,3,06,5
3319515,2985227,334288,3,06,4
332187,324367,7820,1,02,2
3322186,2340679,981507,4,07,6
3322227,2071612,1250615,4,08,6
3322646,2329696,992950,5,10,8
3323977,2446857,877120,3,06,5
3323998,1554096,1769903,4,07,5
3324035,2457810,866225,3,05,4
3324471,2582261,742210,4,07,5
3324586,2408331,916255,3,05,4
3325491,2403271,922220,3,05,4
3325773,3007853,317920,4,07,5
3325787,3022366,303421,4,07,5
3327440,1926803,1400637,4,08,6
3328289,2013319,1314970,3,06,5
3328553,2784139,544414,3,05,4
3330413,2621278,709135,3,05,4
3330677,1799760,1530917,5,09,7
3330837,2844953,485885,3,05,4
3332963,2804453,528510,5,09,7
3333027,2833370,499657,3,06,5
3334761,1584666,1750094,5,10,8
3337340,2347155,990185,3,06,5
3337612,2000446,1337166,4,08,6
3337843,1308422,2029421,3,06,5
3339307,2678890,660417,4,08,6
3341117,2480050,861067,4,08,7
3341356,2507766,833590,4,07,6
334167,300833,33333,1,01,1
3341771,2323110,1018660,4,07,5
3343010,2327638,1015372,4,08,6
3343338,2777661,565677,3,05,4
3345101,2277796,1067305,4,08,6
3345570,3116403,229168,2,04,3
3346797,2378926,967871,5,09,8
3346915,2770165,576750,3,06,5
3347635,2946845,400790,2,04,3
3348026,2787704,560322,3,06,4
3348108,2982705,365403,3,05,4
3348132,3103022,245110,4,07,5
3348338,674220,2674118,2,04,3
3348459,2868680,479779,3,05,4
3348635,1696193,1652442,3,06,4
3349412,2368292,981120,4,08,6
3349791,3039944,309848,3,05,4
3349917,2507797,842120,4,07,5
3350446,2752154,598292,4,07,5
3351379,2395109,956270,5,09,7
3351410,1979990,1371420,5,09,8
3351430,2365350,986080,4,07,5
3351603,2060809,1290793,5,10,8
3351666,2237956,1113710,4,07,5
3353821,2273998,1079824,4,07,5
3356358,2717777,638581,3,06,4
3356402,2877582,478820,2,04,3
3357037,2996205,360831,3,05,4
335705,335705,0,1,01,1
3357414,2473804,883610,5,10,8
3357815,2556291,801523,3,06,5
3357843,2588425,769418,2,04,3
3359610,2882319,477290,2,03,2
3359625,2318961,1040664,3,06,4
3360416,1815156,1545260,5,10,8
3360476,1427029,1933447,4,07,5
3360685,2289085,1071600,2,04,3
3361643,2234863,1126780,5,10,8
3362121,2555556,806565,4,08,6
3363308,2404256,959052,5,09,7
3363550,2272363,1091187,5,10,8
3364376,2651176,713200,1,01,1
3364383,2907893,456490,1,02,2
3365351,2940869,424482,5,09,7
3365794,2340736,1025058,4,07,5
3366879,2606683,760196,4,07,5
3366963,2875296,491667,2,04,3
3366990,2239967,1127023,4,08,6
3367025,3034824,332201,2,04,3
3367135,2844389,522747,3,06,4
3367785,2384820,982965,4,08,6
3368720,2464573,904147,5,09,7
3371763,1251748,2120015,3,06,5
3371993,2685532,686461,4,07,5
3372757,1693927,1678830,5,10,8
3372765,3314410,58355,2,03,2
3374225,2185580,1188645,3,05,4
3376203,2445877,930326,4,08,6
3376322,2065040,1311282,4,07,6
3377442,2589178,788264,3,05,4
3377545,2354615,1022930,3,06,4
3379092,2834207,544885,5,10,8
3379166,3138506,240660,2,03,3
3379278,2498513,880765,4,08,6
3379648,2577354,802294,3,05,4
338006,318792,19214,1,01,1
3380425,2956745,423680,4,07,5
3381059,2971309,409750,3,06,5
3381630,2582704,798926,4,07,6
3382559,2404440,978119,3,05,4
3384632,2364412,1020220,4,08,7
3385025,2801655,583370,4,08,6
3385585,2474182,911403,3,06,4
3385796,1528938,1856858,3,05,4
3386454,2577105,809348,3,06,4
3386688,2393737,992951,4,07,6
3387836,2964863,422973,3,06,4
3388805,2874779,514026,3,05,4
3389017,2496189,892828,4,07,5
3389336,2852312,537024,3,06,4
3389864,1496483,1893381,4,08,6
3391291,2614236,777055,3,06,4
3391578,2567073,824505,4,07,5
3392019,2355291,1036728,3,06,4
3393453,2389284,1004169,3,05,4
339476,296326,43150,1,01,1
3395000,2516475,878525,3,06,4
3396504,2815997,580507,5,09,8
3396780,2502125,894655,4,07,6
3397010,2807950,589060,3,06,5
339710,296896,42814,1,01,1
3397392,3122068,275324,3,06,5
3398220,2148215,1250005,3,06,4
3398435,2094514,1303921,3,06,4
3398733,2911263,487470,4,08,6
3398866,3089066,309800,2,03,3
3399561,2706542,693019,3,06,5
3399985,2358965,1041020,5,09,7
3400749,2264467,1136283,5,09,7
3401237,1861679,1539559,4,08,6
3401443,2798025,603418,3,06,5
3401978,2705148,696830,4,07,5
3403483,3042905,360578,4,07,6
3403629,2385163,1018466,4,08,7
3404025,2315278,1088747,4,08,6
3404723,2208664,1196059,3,05,4
3405032,2793080,611952,4,07,6
3405321,2264534,1140787,5,09,7
3406993,2186428,1220565,4,08,7
3407505,2766668,640837,2,04,3
3407629,2282366,1125263,3,06,5
3407827,2153157,1254670,5,09,8
3410493,2393983,1016510,5,09,8
3410751,2215546,1195205,3,05,4
3411630,2274237,1137393,4,08,6
3412310,2512720,899590,4,07,5
3412455,2974635,437820,3,06,5
3412541,1947334,1465208,5,09,7
3412553,2933743,478810,2,03,3
3412780,2386298,1026482,5,10,8
3412854,1561758,1851096,3,05,4
3415100,3289890,125210,3,05,4
3416710,2669960,746750,3,05,4
3417684,2903898,513786,4,07,6
3418875,2474790,944085,4,07,5
3419202,2962893,456308,3,06,4
3419768,2899107,520661,4,08,6
3419868,2632753,787115,4,08,6
341994,300294,41700,1,01,1
3420092,2879095,540996,4,08,6
3423752,2592572,831180,3,05,4
3423902,2431103,992799,4,07,5
3424081,2329941,1094140,5,09,8
3426014,2656144,769870,4,08,7
3426974,1947840,1479133,5,09,8
3427042,2613015,814026,4,08,6
3427274,2890861,536413,3,06,4
3427325,2268143,1159183,4,08,6
3428821,2962982,465839,4,07,5
3430528,2440375,990153,4,07,5
3432748,2082875,1349873,4,07,5
3433187,1637573,1795615,3,06,5
3433220,2366310,1066910,3,05,4
3433433,2777945,655488,4,07,5
3434444,2813524,620920,4,08,7
3435311,3078230,357081,3,06,4
3435684,2287831,1147853,4,07,5
3436701,3115346,321355,2,04,3
3436972,2667196,769776,3,05,4
3437455,2835121,602334,3,06,5
343750,302133,41617,1,01,1
3438266,2398584,1039682,4,08,6
3440200,2481785,958415,3,05,4
3440585,2514233,926352,2,04,3
3440654,2708429,732225,3,06,5
3441344,1842503,1598841,5,09,8
3442535,2742204,700331,2,03,2
3442821,2237331,1205490,4,08,6
3443062,3126914,316148,5,09,8
3443072,2785184,657888,4,07,5
3443840,2721016,722825,1,02,2
3443920,2823110,620810,3,06,5
3445132,2568932,876200,3,05,4
3445760,2429750,1016010,5,10,8
3448302,2749113,699189,3,06,5
3448335,1523894,1924441,1,01,1
3450111,3335611,114500,3,06,4
3450418,2429052,1021367,3,06,4
3453261,2635329,817932,4,07,5
3454490,2467385,987105,4,08,6
3454954,2706582,748372,4,07,5
3454980,2305050,1149930,4,07,5
3455440,3036475,418965,3,05,4
3456460,2182405,1274055,4,08,6
3456473,2661226,795248,4,07,6
3456793,2972763,484029,4,07,5
3457082,2409823,1047260,4,08,6
3457116,1653496,1803620,4,07,6
3458308,2955548,502760,3,05,4
3458641,2496649,961992,3,05,4
3459131,1473453,1985678,5,09,7
3459802,2966339,493463,3,05,4
3460461,3041941,418520,5,09,8
3462261,2210929,1251332,4,08,6
3462513,2262093,1200420,3,06,5
3463121,2770391,692730,5,10,8
3463294,2169650,1293644,4,07,5
3464153,2161496,1302657,4,08,6
3467312,2635203,832109,4,07,5
3468611,2429071,1039540,5,09,7
3468671,2801551,667120,3,06,4
3469926,2071473,1398453,4,08,7
3470026,2657018,813009,3,05,4
3470945,3082345,388600,3,05,4
3473046,1795387,1677659,4,07,5
3474894,3157084,317810,3,05,4
3475371,2835605,639766,4,07,6
3475464,2628992,846472,4,08,6
3476686,2981364,495322,3,05,4
3476727,2016820,1459907,3,06,4
3477192,2490682,986510,4,07,5
3477601,1969088,1508513,4,08,6
3478080,2547105,930975,5,09,8
3478145,3129475,348670,1,02,2
3478485,3401385,77100,3,06,5
3479737,2253517,1226220,4,08,6
3480482,2891650,588832,4,08,7
3480769,2755037,725732,4,07,6
3480961,3238271,242690,3,06,5
3481040,3104216,376824,4,07,6
3481521,2200574,1280947,3,06,4
3482073,2493989,988084,3,05,4
3484713,2757279,727434,3,06,4
3485254,2946129,539125,3,05,4
3486794,2390984,1095810,4,08,6
3486985,3311055,175930,3,05,4
348738,348738,0,1,01,1
3487706,2701456,786250,3,06,5
3487960,2652230,835730,3,06,5
3489075,2705632,783443,4,08,6
3489756,3091676,398080,2,03,3
348984,332317,16667,1,01,1
3490243,2254073,1236170,4,07,5
3492380,2604222,888158,2,04,3
3492466,1945836,1546630,5,09,8
3492725,2443047,1049678,2,03,3
3493140,3007777,485363,4,07,6
3493167,3079486,413682,4,08,6
349333,348833,500,1,01,1
3493711,2192728,1300983,4,08,6
3495558,2974818,520740,1,02,2
3495917,2834867,661050,5,10,8
349594,272308,77286,1,02,2
3496710,1981912,1514798,4,07,5
3497120,2606339,890782,3,06,4
3497850,2817120,680730,4,08,6
349860,349860,0,1,01,1
3498996,2536337,962658,3,06,5
3499530,2955070,544460,3,05,4
3499657,2680111,819545,4,07,5
3500137,3028516,471621,2,03,3
3502269,2551326,950943,4,08,6
3502543,2673725,828819,4,08,6
3504830,2040432,1464398,3,06,5
3505826,2749713,756113,4,07,6
3506047,2956767,549280,3,06,4
3506397,2796514,709883,3,06,4
3507969,2670778,837191,4,08,7
3508950,2620647,888303,3,05,4
3509730,3319730,190000,2,04,3
3510156,2745474,764682,4,07,5
3512230,3149844,362386,2,03,3
351227,329977,21250,1,01,1
3514430,2732350,782080,4,07,5
3514809,2972932,541877,4,07,6
3514968,2886663,628305,3,06,5
3515647,2989501,526146,4,07,6
3515656,2321673,1193984,4,08,6
3516777,2741082,775695,4,07,5
3517096,2247341,1269755,4,07,5
3517663,3123083,394580,2,03,2
3517921,2240814,1277107,3,06,5
3518298,2786188,732110,2,03,3
3520285,2600513,919772,3,05,4
3520931,2687196,833735,5,09,7
3521065,3207262,313803,4,08,7
3522325,1946075,1576251,3,06,4
3522385,2531237,991148,5,09,7
3522497,1675392,1847105,5,09,7
3523497,2642597,880900,4,08,7
3524336,2987719,536617,4,07,5
352463,352463,0,1,01,1
3524786,2492509,1032277,3,05,4
3525571,2930976,594595,3,06,4
3526380,2923653,602728,4,08,6
3526772,2732572,794200,3,05,4
3526960,2173985,1352975,3,05,4
3527719,2121669,1406050,5,10,8
3529183,2677834,851349,3,06,4
3530621,2875838,654783,3,06,4
3532554,2504066,1028488,3,06,5
3533248,3287268,245980,1,02,2
3533341,2510993,1022348,5,10,8
353491,352891,600,1,01,1
3535871,2206366,1329504,4,08,7
3535964,2267382,1268581,3,06,4
3536368,2952283,584085,4,07,5
3536543,2365606,1170936,3,06,4
3536896,2901766,635130,4,08,6
3537382,2742799,794584,3,06,5
